"Year","Cited by","Link","Affiliations","Funding Details","Language of Original Document"
"2012","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860560071&partnerID=40&md5=6a26d0ab9937921626497aaa19c59087","Universiti Sains Malaysia, Penang, Malaysia","","English"
"2019","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066950086&doi=10.1007%2f978-981-13-6532-4_2&partnerID=40&md5=1c0b478cad78d200a73ec4ed67291d9b","Graduate Institute of Educational Administration and Policy Development, National Chiayi University, Chiayi, Taiwan","","English"
"2017","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082716063&doi=10.2979%2fjourworlphil.2.1.11&partnerID=40&md5=d7b0b43bb194dd0e0f461bf586f8bbf9","Duke University, North Carolina, United States","","English"
"2014","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027782753&doi=10.1007%2f978-90-481-2921-8&partnerID=40&md5=7b578195fed3d9eb4509be22e0ea2cbf","National Taiwan University, Taipei, Taiwan; East Carolina University, Greenville, NC, United States","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137461899&doi=10.1093%2foxfordhb%2f9780190916916.013.11&partnerID=40&md5=6f17c764d42db9ff51ef323e959aff95","Methodist Theological University, Seoul, South Korea","","English"
"2020","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85093824835&partnerID=40&md5=08f6f6bd789cc1bc95e95251835616fe","Freie Universität Berlin, Institutßr Koreastudien, Otto-von-Simson Straße 11, Berlin, 14195, Germany; Martin-Luther-Universität Halle-Wittenberg, Institut ßr Politikwissenschaft, Emil-Abderhalden-Str. 26/27, Halle (Saale), 06108, Germany","","German"
"2006","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875318415&partnerID=40&md5=025f27a09176d96ecb922e1399b62a3a","","","Chinese"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122263089&doi=10.1007%2fs11712-021-09797-6&partnerID=40&md5=debefbcaf8edac111dc12ea9324f4aa2","College of Humanities, Yangzhou University, Yangzhou, 225009, China; Department of Philosophy and Religious Studies, University of Macau, Taipa, Macao","","English"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84971420396&doi=10.12795%2faraucaria.2016.i35.06&partnerID=40&md5=1cbc526fdba198d315a9b45310a89039","Universidad Autónoma de Madrid, Spain","","Spanish"
"1998","15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032164361&doi=10.1002%2f%28sici%291099-1743%281998090%2915%3a5%3c429%3a%3aaid-sres270%3e3.3.co%3b2-k&partnerID=40&md5=66fe3fd01c5c57f26662c564f3686388","Chicago Ctr. for Creative Devmt., Chicago, IL 60614, 2400 Lake View Avenue, United States; Chicago Ctr. for Creative Devmt., Chicago, IL, United States","","English"
"1996","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030337250&partnerID=40&md5=5efa5a077abbafe3b576508080654e8f","Woodland Hills, CA 91367, 23831 Berdon Street, United States","","English"
"2021","15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091137403&doi=10.1177%2f2043820620951354&partnerID=40&md5=a595538ae3ef366e04b938c9e260b170","South China Normal University, China; University of St Andrews, United Kingdom; University of Leeds, United Kingdom","Southern Marine Science and Engineering Guangdong Laboratory, (:99147-42080011); National Natural Science Foundation of China, NSFC, (41630635, 41701149, 41871127); South China Normal University, SCNU; University of Hong Kong, HKU; Guangzhou University, GU","English"
"2021","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099827423&doi=10.4312%2fAS.2021.9.1.263-280&partnerID=40&md5=81afedd390338a5f2415f05ffa7616e3","Karlsruhe Institute of Technology (KIT), Department of Philosophy, Germany","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102772420&partnerID=40&md5=b712596d3a510aaa975290150a23f0d5","Department of Chinese Language and Literature, Fudan University, 220, Handan Road, Yangpu District, Shanghai, 200433, China","","Chinese"
"2003","62","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0346671036&doi=10.1023%2fA%3a1022935820655&partnerID=40&md5=94fdcf9671d6691ca83a5247b6e8df11","Department of Economics, Hong Kong Baptist University, Kowloon Tong, Renfew Road, Hong Kong","","English"
"2013","72","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876144357&doi=10.1007%2fs10964-013-9928-2&partnerID=40&md5=e8d45e6d5937b05ea5f6e40c3ff8c500","Department of Educational and Counselling Psychology, and Special Education, The University of British Columbia, Vancouver, BC, V6T-1Z4, 2125 Main Mall, Canada; Wilfrid Laurier University, Brantford, ON, Canada","Canadian Institutes of Health Research, CIHR; Social Sciences and Humanities Research Council of Canada, SSHRC","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141454984&doi=10.4324%2f9781315165172-51&partnerID=40&md5=c2057daab15782e1d1210fed7040f452","Hong Kong","","English"
"2014","16","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944163807&doi=10.5840%2fbeq201492617&partnerID=40&md5=f493cdda3a0fcb9dfb6f659078483a06","Carnegie Mellon University, United States","","English"
"2021","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122290699&doi=10.30965%2f23642807-bja10029&partnerID=40&md5=4ea43a98595e9be45515df7705606ad4","Department of Near Eastern Studies, University of Vienna, Vienna, Austria","","English"
"2010","30","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78349292171&doi=10.1108%2f07363761011086353&partnerID=40&md5=195369ce46186ea484b18635ebc8e440","Shenzhen University, Shenzhen, China","","English"
"2021","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106255958&doi=10.1016%2fj.bbi.2021.04.023&partnerID=40&md5=9dd98adc42edcaf5407722f4305f10e6","Université de Lorraine, LCOMS/Neurotoxicologie Alimentaire et Bioactivité, Metz, 57000, France; Department of Infection and Immunity, Luxembourg Institute of Health (LIH), 29, rue Henri Koch, L-4354 Esch-sur-Alzette, Luxembourg; Institute of Medical Microbiology, University Hospital Essen, University of Duisburg-Essen, Essen, D-45122, Germany; Odense Research Center for Anaphylaxis, Department of Dermatology and Allergy Center, Odense University Hospital, University of Southern Denmark, Odense, 5000, Denmark; Translational Research Center for Medical Innovation, 1-5-4 Minatojima-minamimachi, chuo-ku, Kobe, 650-0047, Japan; Ariel University, 65 Ramat Ha'Golan St, Ariel, Israel; Nutrition and Health Research Group, Department of Population Health (DoPH), Luxembourg Institute of Health (LIH), 1 A-B, rue Thomas Edison, Strassen, L-1445, Luxembourg","","English"
"2017","12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034238855&doi=10.4306%2fpi.2017.14.6.713&partnerID=40&md5=745ab6816ea30f8bc9b0c1fe2cc71561","Clinical Emotion and Cognition Research Laboratory, Inje University, Goyang, South Korea; Department of Psychology, Sogang University, Seoul, South Korea; Department of Psychiatry, Ilsan Paik Hospital, Inje University College of Medicine, Goyang, South Korea","Ministry of Science, ICT and Future Planning, MSIP, (NRF-2015M3C7A1028252, NRF-2015R1A2A2A01003564); National Research Foundation of Korea, NRF","English"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962280034&doi=10.1007%2fs11712-016-9491-0&partnerID=40&md5=56efd47654b7d54da0e10fd72befe3a3","Department of Philosophy, University of Oklahoma, 455 W. Lindsey St, Norman, 73019, OK, United States","","English"
"2006","43","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79953245849&partnerID=40&md5=874146be5c305cc724099e8ece405fd5","not available, Surrey, BC V3S 9R4, 16621-19 Ave., Canada","","English"
"2008","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964265151&doi=10.4000%2fchinaperspectives.4133&partnerID=40&md5=885c03f2c9a9993c621b139b67e43be5","Groupe Sociétés, Religions, Laïcités, CNRS, Paris, France","","English"
"2017","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040961065&doi=10.17510%2fwacana.v18i1.577&partnerID=40&md5=47068f30ba3a5d5ffc95ce24b13164cf","University of Washington, Seattle, United States","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135723251&doi=10.5209%2fashf.81051&partnerID=40&md5=a6eb8c6d48d8a2421077c1e6426c3fb3","Beijing Foreign Studies University, China","","Spanish"
"2014","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064962663&doi=10.4324%2f9781315758534-12&partnerID=40&md5=a164f4e6687ab15390089ac2401b5b09","National Taiwan University, Taiwan","","English"
"2003","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139684604&doi=10.4324%2f9780203426661-23&partnerID=40&md5=a5b8de2765849d686c40ea57f817db3e","","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102629631&doi=10.1163%2f15406253-04105005&partnerID=40&md5=650a5c024637c8f3ee02178198879512","School of Philosophy, Renmin University of China, Beijing, China; Department of Philosophy, University of Hawaii at Manoa, Honolulu, HI, United States","","English"
"2020","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089866866&doi=10.1080%2f10304312.2020.1812216&partnerID=40&md5=abec106891aa1afa0017e17ee3dbeb5f","Department of Communication, University of Macau, Taipa, SAR, Macao","","English"
"2020","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087551205&doi=10.1080%2f14649373.2020.1759885&partnerID=40&md5=7f99ff91cd791be8a24237a67ba86c7f","School of Culture and Communication, University of Melbourne, Melbourne, Australia","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141069300&doi=10.1080%2f23306343.2022.2123189&partnerID=40&md5=c38d042e721b91fda74f1b37b40352cd","Foreign Languages and Literatures, National Chung Hsing University, Taichung, Taiwan","","English"
"2012","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066594779&doi=10.1093%2facprof%3aoso%2f9780199827879.003.0015&partnerID=40&md5=d1306236db4a5b7b3814f940e0b70f98","Loyola Marymount University, United States","","English"
"2007","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33847419924&doi=10.1007%2fs11466-007-0001-7&partnerID=40&md5=0c2ef170564c2a6e63623b2960791c46","School of History, Beijing Normal University, Beijing 100875, China","","English"
"2021","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105423131&doi=10.1080%2f09552367.2021.1899439&partnerID=40&md5=664ec1bd31c3ce1d47b6ef2ca9d1885f","Department of Philosophy, East China Normal University, Shanghai, Minhang, China","","English"
"2017","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101962764&doi=10.1007%2f978-3-319-58431-7_9&partnerID=40&md5=7ca0560b17c03fd19d291c551a69dd1d","Department of Public Policy, City University of Hong Kong, Kowloon Tong, Hong Kong; Center for Comparative Philosophy, Duke University, Durham, NC, United States","","English"
"2000","43","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034399775&doi=10.1023%2fA%3a1009519505326&partnerID=40&md5=5713633a63c73bdb7ca817b6e61e9c7a","Centre for Systems Studies, Business School, University of Hull, Hull HU6 7SZ, United Kingdom","","English"
"2014","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048844514&doi=10.1093%2fcjcl%2fcxt017&partnerID=40&md5=fb2b67018a31a9ba35e5d9ad8dcecdbd","Tsinghua University Law School, Duong Quang Ham Street, Go Vap District, Ho Chi Minh City, N08, K26, Viet Nam","","English"
"1986","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84980248337&doi=10.1111%2fj.1540-6253.1986.tb00723.x&partnerID=40&md5=a9ee54f53ee133f3d10ca6eec6f59a1a","University of Hawaii at Manoa, United States","","English"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076391760&doi=10.1080%2f23729988.2016.1242234&partnerID=40&md5=459c53aa244c059bf4683dc9056d57ad","Religion Department, Temple University, Philadelphia, PA, United States","Temple University, TU; Saint Joseph University, USJ","English"
"2012","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84909376377&doi=10.4324%2f9780203814895&partnerID=40&md5=c611ac3fccaca31d8c2df8967052a448","Macquarie University, Sydney, NSW, Australia; Åkademi University, Finland","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119335178&doi=10.31857%2fS086919080015545-6&partnerID=40&md5=51deda72f24341f735f8128bccd5b59f","Institute of Far Eastern Studies of the Russian Academy of Sciences, Moscow, Russian Federation","","Russian"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087970338&doi=10.1177%2f1470785319895156&partnerID=40&md5=e31ed4ede193a717a30490b13266f98e","University of Miami, United States; University of Northern Iowa, United States","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85095403620&doi=10.4324%2f9781003035312-41&partnerID=40&md5=e436e5a8b216fd3f53b3987fb725668c","Academy of Media Arts Cologne, Germany","","English"
"2020","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85095816621&doi=10.1163%2f15718050-12340152&partnerID=40&md5=4f04447df99259f4e4d5f3971923b170","New York University Shanghai, Pudong, Shanghai, China","American Presbyterian Society; Max Planck Institute for Comparative Public Law and International Law","English"
"2015","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041889092&doi=10.4324%2f9780203466261-8&partnerID=40&md5=83e90ed2276083d3abf70ebb9e58199f","School of English Communications and Philosophy, Cardiff University, United Kingdom","","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103712662&doi=10.1007%2f978-3-030-04633-0_16&partnerID=40&md5=994d57f1c1536f64b8aab55187666b5c","School of Chinese, The University of Hong Kong, Hong Kong","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114411901&doi=10.1080%2f13602381.2021.1970320&partnerID=40&md5=d91edd61d3081eabe744572adfb83792","College of Management, National Taiwan University, Taipei City, Taiwan","","English"
"2019","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075079276&doi=10.3390%2frel10110630&partnerID=40&md5=ccb8ece1d3c3d4a394776dfa1242fb0f","Department of Philosophy and College of Global Sustainability, University of South Florida, Tampa, 33620, FL, United States; Chinese Academy of Social Sciences, Beijing, 100732, China","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137119907&doi=10.4018%2f978-1-7998-2574-6.ch019&partnerID=40&md5=d9b392a6bb694238eb15bc70b510c3dd","Department of Religious and Cultural Studies, University of Calabar, Calabar, Nigeria","","English"
"2018","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063051443&doi=10.1007%2f978-3-319-62163-0_2&partnerID=40&md5=f44317957cb4593201049b61c10bfe5f","School of Business, Woodbury University, Burbank, CA, United States; Department of Strategy and Entrepreneurship, BI Norwegian Business School, Oslo, Norway","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120021276&doi=10.4324%2f9781003198888-62&partnerID=40&md5=563c976d213a73ef29854e4d6081df48","Okayama University, Japan","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090674729&doi=10.14428%2fthl.v3i3.20653&partnerID=40&md5=e0a3273a365d49502a3c9f02de2e90d3","Houston Baptist University, United States; University of Macau, China","","English"
"2022","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132815604&doi=10.3389%2ffpsyg.2022.874861&partnerID=40&md5=e9bde088470c452a998c7b5b5e461775","Teacher Education Department, Taishan University, Taian, China","Taishan University, TSU, (5013200223)","English"
"2007","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547814672&doi=10.1007%2fs11702-007-0019-1&partnerID=40&md5=07d7ae212d169f369d72f3d2e8ee7466","School of Literature, Nankai University, Tianjin 300071, China","","English"
"2012","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886135312&doi=10.1002%2f9781444361995.ch6&partnerID=40&md5=cd766b27248f849df2b1ebd894ebdb61","University of Wisconsin, Madison, WI, United States","","English"
"2014","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907841591&partnerID=40&md5=bc5a537b25aebdf027048657a5a67ff7","Orientalni ustav, Akademie ved Ceske republiky, Pod vodarenskou veži 4, 182 08 Praha 8, Czech Republic; Seminar cinskych studii, Filozoficka fakulta, Masarykova univerzita, Arna Novaka 1, 602 00 Brno, Czech Republic","","Czech"
"1999","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34247283540&doi=10.1177%2f0725513699057000008&partnerID=40&md5=e2f0228f8b8565fceb7e2467e1b8b789","","","English"
"2017","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030666148&doi=10.1111%2fphc3.12463&partnerID=40&md5=80374b000b4b6760cd2d3a9b0a88f72e","Southern Connecticut State University, United States","","English"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047354570&doi=10.4324%2f9780429500022&partnerID=40&md5=5f743ea91b593d115320cfabeb4e3bb0","Dalhousie University, Halifax, NS, Canada","","English"
"2010","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-76649137650&doi=10.1007%2fs11466-010-0006-5&partnerID=40&md5=607323517beeb4c594e4575c65905062","School of International Studies, Renmin University of China, Beijing 100872, China","","English"
"2011","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959616142&partnerID=40&md5=099aaeeb657bdb8f08ea8741f06857aa","Graduate School of Film and Digital Media, Hongik University, South Korea; Graduate School of Meta Design, Hongik University, South Korea","","English"
"2008","29","https://www.scopus.com/inward/record.uri?eid=2-s2.0-51549099387&doi=10.1177%2f0894318408324320&partnerID=40&md5=8df4189d43ad6dd2acaf35b0675b41bc","Hong Kong University; Seoul National University","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118228142&doi=10.1111%2fphc3.12792&partnerID=40&md5=987534d980aa0a0a860127e52d0411b7","Department of International Education, The Education University of Hong Kong, Tai Po, Hong Kong","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092239964&partnerID=40&md5=6b90559d21ffe6cc96703f4c3f10ba19","Department of Economics, Accounting, and Finance, School of Management, Marist College, 12601, NY, United States; Department of Management, School of Management, Marist College, 12601, NY, United States","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115972076&doi=10.1353%2fphl.2021.0007&partnerID=40&md5=8a7fc6382f442bbcc93b80b6faa9362a","Shanghai International Studies University, China","Shanghai Education Development Foundation, SEDF; Shanghai Municipal Education Commission; Shanghai International Studies University, SISU","English"
"2020","13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083776350&doi=10.1111%2fijmr.12223&partnerID=40&md5=5056e9f4dd5ad2f63a7ccec08096c7c0","School of Management, Victoria University of Wellington, PO Box 600, Wellington, 6140, New Zealand; Southampton Business School, University of Southampton, Southampton, SO17 1BJ, United Kingdom","","English"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026806889&doi=10.6163%2ftjeas.2016.13%282%29101&partnerID=40&md5=1594f0d5baca5578751b3b531a6b502b","Korean Studies Center, Chinese Culture University, Taiwan","","Chinese"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091358545&doi=10.1080%2f10971467.2020.1800902&partnerID=40&md5=a670a2f569798e2faf6b24666609d747","","","English"
"2003","21","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845410180&doi=10.1017%2fCBO9780511509964.002&partnerID=40&md5=670ffd1ac968181e65320787f4e16b00","Stanford University, United States; Department of Public and Social Administration, University of Hong Kong, Hong Kong; Department of Political Science, Yonsei University, South Korea","","English"
"2022","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089034743&doi=10.1080%2f01596306.2020.1803548&partnerID=40&md5=67acebd957e46cad71c7bf41d16bcccf","The University of Hong Kong, Pok Fu Lam, Hong Kong; Universitat Autònoma de Barcelona, Barcelona, Spain","China Confucius Institute; Spencer and William T. Grant Foundations; Research Grants Council, University Grants Committee, RGC, UGC","English"
"2021","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106229053&doi=10.1108%2fJSTP-06-2020-0135&partnerID=40&md5=c3dd6ac125bcd42874f2ae55bb48189a","National Chung Hsing University, Taichung, Taiwan; Marketing and Distribution Management, National Kaohsiung University of Science and Technology, Kaohsiung, Taiwan; Technology Application and Human Resource Development, National Taiwan Normal University, Taipei, Taiwan; Business Administration, Overseas Chinese University, Taichung, Taiwan","","English"
"2021","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85110288823&doi=10.1177%2f21582440211031886&partnerID=40&md5=0bfb8064afb17239da36c8d115e840bf","Inha University, Incheon, South Korea","","English"
"2005","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-61049125216&doi=10.1177%2f1470595805058413&partnerID=40&md5=11f4d480cd144fb572caebe7afaead4e","University of Arkansas, Little Rock, AR, United States; Ohio University, United States; Zayed University, United Arab Emirates","School of Communication Studies; Ohio University, OU","English"
"1985","11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022084681&doi=10.1111%2fj.1545-5300.1985.00165.x&partnerID=40&md5=2612faba2ed8e5a7d368bd0e36c16488","Family Therapy Supervisor, Kennedy Memorial Hospital for Children, Brighton, Massachusetts, 02135, 30 Warren Street, United States","","English"
"2021","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105999565&doi=10.1177%2f20438206211017774&partnerID=40&md5=177c9fc6def250a542cc83de9b13f121","Chinese Academy of Sciences, China","Chinese Academy of Sciences, CAS, (XDA20080000)","English"
"2008","15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70849096026&doi=10.1080%2f08975930802427585&partnerID=40&md5=18bf0f92b467919f42cd5dc665e7aa0b","Department of Business Administration, Saint Mary's College, Notre Dame, IN 46615, United States; School of Business and Economics, Indiana University South Bend, South Bend, IN 46615, 1700 Mishawaka Ave., United States","","English"
"2011","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79956224402&doi=10.1007%2fs11466-011-0133-7&partnerID=40&md5=60f62d37c10efe2ce2cf409eefb02695","School of Philosophy, Renmin University of China, Beijing 100872, China","","English"
"2020","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098762005&doi=10.3389%2ffpsyg.2020.573146&partnerID=40&md5=3d725d71ad77a38d85a418a36e45b9a2","School of International and Public Affairs, Shanghai Jiao Tong University, Shanghai, China","","English"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054134569&doi=10.1177%2f1368431017736996&partnerID=40&md5=f732c64ffb7667cc6df2a55d910a5b04","Australian Catholic University, Melbourne, Australia","","English"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955214928&doi=10.1080%2f00131857.2015.1087300&partnerID=40&md5=f5bd784af5924697f4ebbd66f8a6e2fd","The Academy of Korean Studies, Graduate School of Korean Studies, South Korea","","English"
"2016","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930526876&doi=10.1007%2fs10903-015-0230-0&partnerID=40&md5=94563236dfd423d28d88ce2348f87f6d","Seattle University College of Nursing, 901 12th Ave, P.O. Box 222000, Seattle, 98122-1090, WA, United States; Division of Public Health Sciences, Fred Hutchinson Cancer Research, Seattle, WA, United States; Division of General Internal Medicine, Virginia Commonwealth University, Richmond, VA, United States","","English"
"1986","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84980313945&doi=10.1111%2fj.1540-6253.1986.tb00089.x&partnerID=40&md5=8b750b8adb3b9efd8825d97dfc660cbd","Chinese University of Hong Kong, Hong Kong","","English"
"1998","48","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0005645497&doi=10.1017%2fS003467050004393X&partnerID=40&md5=349f8ebad41c3a3e6aa1c87e2a254ebb","","","English"
"2021","27","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109244667&doi=10.4324%2f9781003135203-10&partnerID=40&md5=5fc7a43fddafe3af225f8e5e3ce1ebac","Vietnam Studies Committee, Viet Nam","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092217828&doi=10.4312%2fas.2020.8.3.141-160&partnerID=40&md5=b9a913867129c241390a9015629200f8","Department of Asian Studies, Faculty of Arts, University of Ljubljana, Slovenia","Asian Languages and Cultures, (ARRS P6-0243); Institute for the International Communication of Chinese Culture; Beijing Normal University, BNU","English"
"2013","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877021695&doi=10.25024%2fkj.2013.53.1.31&partnerID=40&md5=780e2039674db8e85c2caa755f07f06b","Department of Public Policy and Administration, Yeungnam University, South Korea","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122355044&partnerID=40&md5=74d21e82aaf2f8409df653daa14efd2f","Institute of China Studies, University of Malaya, Malaysia","","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091655326&doi=10.2143%2fEP.26.4.3288452&partnerID=40&md5=46f058106ba65ef22e18d2c7f15ee7d3","East China Normal University, China","Fundamental Research Funds for the Central Universities, (2020ECNU-HFW020)","English"
"2006","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875282430&partnerID=40&md5=8ad12309668e160664d96e7cdefb662c","","","Chinese"
"2020","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089402190&doi=10.1177%2f0191453720948380&partnerID=40&md5=a01525dd262bdc48b5e2d25bb20ce927","City University of Hong Kong, Hong Kong; Yonsei University, South Korea","Research Grants Council, University Grants Committee, RGC, UGC, (CityU11605919)","English"
"2016","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986222846&doi=10.1111%2fphc3.12341&partnerID=40&md5=5004ba474cf48bee45938178d5fc5b96","Saint Louis University, United States","John Templeton Foundation, JTF; Ministry of Education, Science and Technology, MEST, (AKS-2011-AAA-2012)","English"
"2001","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-63249100648&partnerID=40&md5=bf5771d98442ab05c57ef13e2809908f","","","Chinese"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126907509&doi=10.2143%2fSID.31.2.3290055&partnerID=40&md5=b406d293ec8481663b52b82756998895","Regis College, University of Toronto, Canada","","English"
"1996","26","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0039936685&doi=10.1080%2f13537909608580753&partnerID=40&md5=1de9caca0b3521cc5eed2e55f4497cea","Department of Sociology, University of Alberta, Canada; Department of Sociology, University of Alberta, Edmonton, AB, Canada","","English"
"2017","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050407969&doi=10.1353%2fks.2017.0021&partnerID=40&md5=f5d89588982ce89429f7da93a26245bf","","","English"
"2017","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082268873&doi=10.4324%2f9781315260679-19&partnerID=40&md5=dd777ef856f6e604af44c315321a88f6","National University of Singapore, Singapore","La Fédération des cultures commerciales du Québec; Ministère de l'Agriculture, des Pêcheries et de l'Alimentation, MAPAQ","English"
"2000","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034309105&partnerID=40&md5=803e6b77e2de5c25cb5a0dd4dc6a181f","First Hospital of Danjiangkou City, 442700., Hubei Province, China","","Chinese"
"2017","22","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026799005&doi=10.1016%2fB978-0-08-100690-0.00003-8&partnerID=40&md5=9df5d84d0b5a6d2078e15552aa73ca54","Macquarie University, Sydney, NSW, Australia; Seoul National University (SNU), Seoul, South Korea","","English"
"2023","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147521337&doi=10.1002%2fcapr.12618&partnerID=40&md5=f6099f550bcc320a2add4f593e69feca","University of North Florida, Jacksonville, United States; University of Providence, Great Falls, United States","","English"
