"Year","Cited by","Link","Affiliations","Funding Details","Language of Original Document"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125020848&partnerID=40&md5=167021bb5c96ca06e0c45ec73336e70c","Department of Religion, Montclair State University, United States","","English"
"2006","13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-43249162899&doi=10.1080%2f13537900600655860&partnerID=40&md5=f4dc119672d8b16ae61c99cfb04bdc93","University of Waterloo, Canada; Department of Religious Studies, University of Waterloo, Waterloo, ON N2L 3G1, 200 University Avenue West, Canada","","English"
"2016","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087003089&doi=10.4324%2f9781315676272-22&partnerID=40&md5=4df74f1a1caa6113159d0772b3ee4ae2","International Center for Integrated Mountain Development, Kathmandu, Nepal; Ludwig-Maximillian University, Munich, Germany; International Center for Integrated Mountain Development, Kathmandu, Nepal","","English"
"2011","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959482005&doi=10.1163%2f157006811X567760&partnerID=40&md5=e2ee6be2dae0fd211ce98c137848e9b8","Department of Asian Languages and Culture, University of Michigan, Ann Arbor, MI 48104, United States","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129718819&doi=10.5840%2fjrv202241890&partnerID=40&md5=0345ae1732ab668da0955ee029ecdb4d","Hawaii Pacific University, United States","","English"
"2014","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080029734&partnerID=40&md5=8b2b1f33f12dbfea390fff8aa0643b45","Lund University, Sweden","","English"
"2013","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84909179892&doi=10.4324%2f9780203106075-28&partnerID=40&md5=1366cae2b04f0cd47445279038853261","Faculty of Law, Delhi University, India","","English"
"2020","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098052179&doi=10.1163%2f15685306-12341520&partnerID=40&md5=b0d02889c15aee2f64fea43b6979e5ca","University of Ottawa, ON, Canada","","English"
"2014","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092916608&doi=10.4324%2f9781315758534-13&partnerID=40&md5=7552a78dbcebb32342e8b3bec0ca883a","Jawaharlal Nehru University, New Delhi, India; Department of Cultural Studies, Linnaeus University, Sweden","","English"
"2008","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992080884&doi=10.1002%2f9781405164566.ch5&partnerID=40&md5=7788c3194e90d0996520efe387400642","University of California, Santa Barbara, United States","","English"
"2013","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873418634&doi=10.4103%2f0019-5545.105531&partnerID=40&md5=58aaa20d13acaaabd42d8d5028d27bd1","Department of Psychiatry, M. G. M. Medical College and Hospital, M. G. M. University of Health Sciences, Kamothe, New-Mumbai, Maharashtra - 410 209, India; Cultural Psychiatry and Epidemiology, Wolfson Institute of Preventive Medicine, Queen Mary University of London, London E1 4NS, United Kingdom; Department of Health Service and Population Research, Institute of Psychiatry, King's College London, London SE5 8AF, De Crespigny Park, United Kingdom","","English"
"2017","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031687764&doi=10.4324%2f9781315779188&partnerID=40&md5=9f48fee2fee2e4f388791da524846f1d","College of Education and Human Development, University of Maine, United States","","English"
"2012","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923528980&doi=10.1017%2fCBO9781139567312.003&partnerID=40&md5=1682d01a900c0aaa6167a647d41f0c0a","University of Utah, United States","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131754087&doi=10.1080%2f17448727.2022.2084943&partnerID=40&md5=5109a70d5aba979ff741466495ef2ea2","Institute of Ethnic Studies (KITA) at The National University of Malaysia (UKM), Bangi, Malaysia","","English"
"2016","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964691121&doi=10.1080%2f17406315.2016.1122963&partnerID=40&md5=0463627fcccb99309f9b6ace78f89c62","Finnish Institute, Berlin, Germany","","English"
"2013","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937580727&partnerID=40&md5=fc0b6b6c33376169a5edd7bae094df55","Lund University, Sweden","","English"
"2014","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923793609&doi=10.4324%2f9781315785554-103&partnerID=40&md5=11f79f554186342f49b84dd97b84223f","New York University, United States","","English"
"2015","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947064207&partnerID=40&md5=7b1ec0b0a5fa4a7bc7a868e856768602","Law Department, Chaudhary Devi Lal University, Sirsa (Haryana), India","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140297225&doi=10.1007%2fs10781-022-09522-4&partnerID=40&md5=12da60afa7fdef873c57dc072dccc57b","University of Lausanne, Avenue de Lavaux 26, Pully, 1009, Switzerland","Université de Lausanne, UNIL","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081164052&doi=10.1080%2f17448727.2019.1572707&partnerID=40&md5=74bafae2a33090f55a648d4cd56ee93d","","","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113492348&partnerID=40&md5=9f55810e1a390a447681e14561f8014a","University of Warsaw, Poland","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142218606&doi=10.5130%2fpjmis.v18i1-2.8245&partnerID=40&md5=8fca5f7cb54cd79f89c77c07e682337a","School of Communication, Faculty of Arts and Social Sciences, University of Technology Sydney, 15 Broadway, Ultimo, 2007, NSW, Australia","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101241773&doi=10.31250%2f2618-8600-2020-4%2810%29-16-34&partnerID=40&md5=8b6deef9d9b228c0ddff8b1acb156e44","Herzen State Pedagogical University of Russia, St. Petersburg, Russian Federation","","Russian"
"2017","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85022092462&doi=10.4103%2fijt.ijt_10_17&partnerID=40&md5=0f8c097ef31b3787c5e06c5d8b0e46ad","Center for Dermatology and Hair Disease, University of Zurich, Bahnhofplatz 1A, Wallisellen, CH-8304, Switzerland","","English"
"2018","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041293473&partnerID=40&md5=c76bbec976377b17f3932f6107d3ad5a","Amity University, Noida, India","","English"
"2006","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920475181&doi=10.1093%2f019515682X.003.0010&partnerID=40&md5=261c25ce96b4978d8c64a198f02ffe69","CESNUR-Center for Studies on New Religions, Turin, Italy","","English"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139215598&doi=10.1007%2f978-3-319-38889-2_6-1&partnerID=40&md5=321aceec97ff3f2342e9b0788fedc0e2","National Creativity Network, Jacksonville, FL, United States; Entrepreneurship and Innovation Track, IÉSEG School of Management, Paris, France","","English"
"2017","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020703167&partnerID=40&md5=56f84e846580f3cd3b0ae75083c6d08e","Department of South Asian Studies, Harvard University, United States","","English"
"2011","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955002982&doi=10.1177%2f097168581001700103&partnerID=40&md5=c7f426a03a6fafd6bde834f01c24f4a8","FORE School of Management, Adhyatam Kendra, New Delhi 110016, B-18 Qutab Institutional Area, India","","English"
"2015","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982235351&doi=10.1002%2f9781118866641.ch1&partnerID=40&md5=2f0dd14a7f6976b3966d793a5682e78a","Department of Statistics, University of Connecticut, Storrs, CT, United States","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108302424&doi=10.1556%2f022.2013.003&partnerID=40&md5=afc948963721a3eb836f5d7165d3ac2c","Department of Jainology and Prakrits, Mysore University, Mysore, India; Department of Geology, Mysore University, Mysore, India","","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85095671333&doi=10.18688%2fAA199-6-64&partnerID=40&md5=ecd906c3e03267965702ba2f0e5dfb37","State Institute for Art Studies, Kozitskii per., 5, Moscow, 125000, Russian Federation; National Research University Higher School of Economics, Staraya Basmannaya ul., 21/4, Moscow, 105066, Russian Federation","","Russian"
"2018","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026779473&doi=10.1080%2f17448727.2017.1352647&partnerID=40&md5=f76b37442eb37b28c01f20c70be2808d","Department of History, Jadavpur University, Kolkata, India","","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132508713&doi=10.19272%2f201903802014&partnerID=40&md5=0beded36bf8cc6ccdcb49a20b4c92f7f","Yale University, United States","","English"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050586168&partnerID=40&md5=54e0d5d86b289e7977dc9175eedbaae7","The Institute of Chartered Financial Analysts of India (ICFAI), University Dehradun, 248197, India","","English"
"2010","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956091630&doi=10.1556%2fAOrient.63.2010.3.4&partnerID=40&md5=1a4a106b1c3e3020efab15baad6c810d","University of Ghent, Department of Indology, 9000 Ghent, Blandijnberg 2 146, Belgium","","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075345182&doi=10.3390%2frel10110639&partnerID=40&md5=0e267da61e326c2114b6466ddbd44148","Department of Religious Studies, Lafayette College, Easton, 18042, PA, United States","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088300268&doi=10.1080%2f13674676.2020.1737920&partnerID=40&md5=fd32c48c67fe3a0ef772511a3a25cac3","Centre for Addiction Medicine, National Institute of Mental Health and Neuro Sciences, Bangalore, India; Department of Psychiatry, Centre for Addiction Medicine, National Institute of Mental Health and Neuro Sciences, Bangalore, India; Department of Clinical Psychology, Centre for Addiction Medicine, National Institute of Mental Health and Neuro Sciences, Bangalore, India; National Institute of Advanced Studies, India","","English"
"2011","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80054911201&doi=10.2143%2fJA.299.1.2131058&partnerID=40&md5=4b3b6e52ac403b7fa842dfcaa2ffb6f9","Department of Religious Studies, Yale University, United States","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139931912&doi=10.2307%2fj.ctv2sbm7q3.5&partnerID=40&md5=e5f7af700c41b2f57bb5f97678309371","Archives Husserl de Paris (ENS), France","","French"
"2006","74","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014850625&doi=10.1080%2f10665680600790327&partnerID=40&md5=2468c4973671430bccf7d7106d0e4c47","Sammartino School of Education, Fairleigh Dickinson University, United States","","English"
"2022","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136982235&doi=10.46586%2fer.12.2021.9179&partnerID=40&md5=6ab232eb7653339784242ac46fb2c63f","University of Tübingen, Tübingen, Germany","","English"
"2002","21","https://www.scopus.com/inward/record.uri?eid=2-s2.0-61249091672&doi=10.1093%2fjaar%2f70.4.719&partnerID=40&md5=a33d4499689171c0cf42e778e17c61d2","Department of Religion, Denison University, Granville, OH 43023, United States","","English"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148148183&doi=10.4324%2f9781315615318-7&partnerID=40&md5=d666145a9611aefbb98d8b07cc9db00d","University of Paris-3 Sorbonne Nouvelle, France; Ecole Pratique des Hautes Etudes, Section Sciences historiques et philologiques, France","","English"
"2008","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928059050&doi=10.1017%2fCBO9780511803505.009&partnerID=40&md5=fac3bf2a94155c6555d3fe379c7807a5","Candler School of Theology, Emory University, Atlanta, GA, United States","","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145950101&doi=10.1007%2f978-3-030-12422-9_8&partnerID=40&md5=1ce82aee297ba82891b375ac8cfc19b7","International Institute of Social Studies, Erasmus University Rotterdam, The Hague, Netherlands","","English"
"2012","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870516382&doi=10.1080%2f14777622.2012.732463&partnerID=40&md5=10cdaeb2ca1712fdd4b0622a11891bd1","Jawaharlal Nehru University, New Delhi, India; India and NALSAR University of Law, Hyderabad, India","","English"
"2015","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074494110&doi=10.18352%2frg.10085&partnerID=40&md5=e22f43efc53881d3b21ad56f2489fa04","Department of Religious Studies, University of Waterloo, Canada","","English"
"1977","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250291081&doi=10.1007%2fBF00188889&partnerID=40&md5=704035d1f463490ad573ceabe0ce5cbb","Dept. of Urban Studies, The University of Akron, Akron, 44325, Ohio, United States","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149304209&doi=10.1002%2f9781119424420.ch2&partnerID=40&md5=b5dd0c1a478056576b330605779c9f0f","Edinburgh University, United Kingdom; University of Winchester, United Kingdom; KCL School of Security Studies, United Kingdom","","English"
"2013","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874593266&partnerID=40&md5=ff526d730e51831302b4c896d970cf0d","Department of Psychology, Himachal Pradesh University, Shimla - 171 005, India","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115659246&doi=10.1080%2f17432200.2021.1947128&partnerID=40&md5=c062d292c571b86c9b485c6492299964","Emory University, Atlanta, GA, United States","","English"
"2018","14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045595394&doi=10.4324%2f9781315147789&partnerID=40&md5=d1797fbc1d983d72b2f71c80314890cd","London, United Kingdom","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136818760&doi=10.1007%2f978-3-030-91642-8_13&partnerID=40&md5=ed6586844b81bcc4630b1a65769de0d6","Oxford Brookes Business School, Oxford, United Kingdom","","English"
"2013","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890820839&doi=10.1080%2f17448727.2013.859476&partnerID=40&md5=1f6f02c8f2874910b2744784b416407b","Department of English, Salisbury University, Salisbury, MD 21801, Holloway Hall 339, 1101 Camden Avenue, United States","","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068713355&doi=10.3390%2frel10050308&partnerID=40&md5=1ab35e4d5bf34e70f37e98972286cfa8","Department of Languages and Cultures, Faculty of Arts and Philosophy, Ghent University, 33, Gent, 9000, Belgium","Bijzonder Onderzoeksfonds, BOF, (BOFDOC2016002401)","English"
"2011","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920403000&doi=10.1093%2facprof%3aoso%2f9780195305326.003.0012&partnerID=40&md5=b2c19ce7a8ea9907c3d143f020141c08","University of Lausanne, Switzerland","","English"
"2017","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106049046&doi=10.1007%2f978-81-322-3756-3_1&partnerID=40&md5=7020853b773fdf503a2c9b2a5805fd0b","Indian Institute of Advanced Study, Shimla, Himachal Pradesh, India","","English"
"2015","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102987850&doi=10.1002%2f9781118793305.ch6&partnerID=40&md5=d7363bd4fb87b86a0761241db643b328","","","English"
"2020","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077294589&doi=10.3390%2frel11010009&partnerID=40&md5=4bab4db4d7c7d2225add54342062b926","Department of Religious Studies, Yale University, 451 College St, New Haven, 06511, CT, United States","","English"
"2002","13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745820714&doi=10.1080%2f02508281.2002.11081222&partnerID=40&md5=d957d3cb6ee71ab62f114e15636950f5","Department of Geography, Geology & Planning Southwest Missouri State University, Springfield, MO, United States","","English"
"2017","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85024370387&doi=10.1080%2f00856401.2017.1331290&partnerID=40&md5=89af1975a2a953a40fa4abb810c1af6f","Department of Languages and Cultures, Ghent University, Ghent, Belgium","","English"
"2017","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027162516&doi=10.4324%2f9781315626178&partnerID=40&md5=bd62ad76f6ab88067e16d468173e712d","Suffolk Business School, United States","","English"
"2012","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064377195&doi=10.4324%2f9780203123294&partnerID=40&md5=7ff97579e58888d117657e8c775cd292","Colby College, United States","","English"
"2016","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919372098&doi=10.1007%2fs10781-014-9270-3&partnerID=40&md5=6d99e917fd579371202fdc13ea5d64c7","University of Warsaw, Warsaw, Poland","Narodowe Centrum Nauki, NCN, (2011/01/B/HS1/04014)","English"
"2007","11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898532365&partnerID=40&md5=bb5a201e1c533327630717fe1897ce1b","Kwantlen University College, BC, Canada","","English"
"2010","19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960627060&doi=10.1080%2f17448727.2010.484135&partnerID=40&md5=6092305b388e1884fed8bd9e65275e6f","","","English"
"2022","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097881529&doi=10.1177%2f0976399620956289&partnerID=40&md5=eb9a4022af03ddde12973bedcd2d509c","Department of General Studies, Faculty of Creative Industries, Universiti Tunku Abdul Rahman, Selangor, Malaysia; Department of Media Studies, Faculty of Creative Industries, Universiti Tunku Abdul Rahman, Selangor, Malaysia","Universiti Tunku Abdul Rahman, UTAR; Universiti Malaya, UM","English"
"2022","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122912571&partnerID=40&md5=4ded906f468179758117857f841bd319","L.N. Gumilyov Eurasian National University, Faculty of Social Sciences, Department of Philosophy, Yanushkevich str. 6, Astana, 010008, Kazakhstan; West-Kazakhstan Agrarian Technical University named Zhangir Khan, Zhangir khan street 51, Uralsk, 090009, Kazakhstan","","English"
"2014","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84956695308&doi=10.1353%2fcot.2014.0021&partnerID=40&md5=f47bb7b21f4c4556915912065b246836","University at Buffalo, State University of New York, United States","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143129873&doi=10.21146%2f2587-683X-2022-6-2-114-144&partnerID=40&md5=2a932e4613a0f23b5fca3dd14683eafd","Institute of Oriental Studies, Russian Academy of Sciences, Rozhdestvenka Str. 12/1, Moscow, 107031, Russian Federation","","Russian"
"2012","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920751359&doi=10.1093%2facprof%3aoso%2f9780198078012.003.0058&partnerID=40&md5=5a14b11d748bb7b38f81c6c75e7fd385","University of Otago, New Zealand","","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074491707&doi=10.3390%2frel10110598&partnerID=40&md5=1a9a39d5acca4b838efdb10200e99b17","Department of English, Northern Michigan University, Marquette, 49855-5301, MI, United States","Northern Michigan University, NMU","English"
"2008","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007874826&doi=10.1080%2f17448720802538782&partnerID=40&md5=51491af38009cd8d579b7ac55cd4451e","Yale University, New Haven, CT, 06511, 300 George Street, United States","","English"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148199642&doi=10.4324%2f9781315615318&partnerID=40&md5=e87b9d336b4a406fcd1cbbe872780569","Lund University, Sweden","","English"
"2004","49","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34247670838&doi=10.1177%2f006996670403800107&partnerID=40&md5=cf366d92ab92b6710b5b125b543d7767","Centre for the Study of Social Systems, Jawaharlal Nehru University, New Delhi 110 067, India","","English"
"2012","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875288537&doi=10.1080%2f17448727.2012.752651&partnerID=40&md5=5b67a5bc882888a3a5a6991814956f2c","Regis College and the Graduate Department for the Study of Religion, University of Toronto, West Toronto, ON, M5S 2Z5, 100 Wellesley Street, Canada","3H0 Foundation; Kundalini Research Institute","English"
"2019","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075464104&doi=10.3390%2frel10120642&partnerID=40&md5=0cbcc68c9697599499eafb25d8aeb003","Seminar für Religionswissenschaft und Interkulturelle Theologie, University of Münster, Münster, 48143, Germany","Deutscher Akademischer Austauschdienst, DAAD","English"
"2018","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042221172&doi=10.1080%2f17448727.2018.1438881&partnerID=40&md5=fb4afb0910c7ee9f96486ede70ea106d","Department of Communication, Ahmedabad University, Ahmedabad, Gujarat, India","","English"
"2017","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85036655418&doi=10.1159%2f000481676&partnerID=40&md5=adbc0b326716f8d76d14001613112127","Institut für Ethik, Geschichte und Theorie der Medizin, Ludwig-Maximilians-Universität München, Lessingstrasse 2, München, 80336, Germany","","German"
"1991","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025939471&doi=10.1016%2f0140-6736%2891%2992638-I&partnerID=40&md5=e68bab430bcf951d8a936eb457a03b34","United States","","English"
"2013","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988311497&doi=10.4312%2fas.2013.1.1.17-44&partnerID=40&md5=6e7cea04a12e531af8783d3124d5a468","Australian National University (ANU), Canberra, Australia","","English"
"2014","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920838283&partnerID=40&md5=7b62610d6197c0075005121d4db9f8c3","Institut Dominicain D'études Orientales, BP 18 al-Abbassiah, Le Caire, EGY-11381, Egypt","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141157772&doi=10.1080%2f09592318.2022.2136922&partnerID=40&md5=ed75e45fdce3d2b1237fb3c8fefc7660","Department of History, Jadavpur University, India; Peace Research Institute Oslo (PRIO), Norway","","English"
"2011","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859918872&doi=10.1111%2fj.1540-6385.2011.00634.x&partnerID=40&md5=e14ee7bfdbe49b035b32d53a29661d15","Marymount University in Los Angeles, United States","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076416086&doi=10.1080%2f17448727.2019.1674520&partnerID=40&md5=a9a99f685b68c7dfe3285875f38cad12","Department of Classics and Religion, University of Calgary, AB, Canada","","English"
"2009","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866256315&doi=10.1163%2f001972409X445799&partnerID=40&md5=9b7487d2689a87ed59728f547372c744","Yale University, United States","","English"
"1960","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250547651&doi=10.1007%2fBF01872685&partnerID=40&md5=df5ef0a65b51cfca8a6adb51881e38bb","","","English"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049614197&doi=10.4324%2f9780429453519&partnerID=40&md5=8cb3ea28f629c8c908f9db49183155ff","","","English"
"2010","16","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84900281177&partnerID=40&md5=98c2a34623e705cea0c0d11f685be1ff","Center for Theology and Religious Studies, Lund University, Sweden","","English"
"2013","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067371944&partnerID=40&md5=8697bceb10ebf068783b66516a39eb0b","Guru Nanak Dev University, Amritsar, India","","English"
"2011","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959468910&doi=10.1163%2f001972411X550069&partnerID=40&md5=da3616bf6af9f9283d0dcc1d5cd9ff56","University of Edinburgh, United Kingdom","","English"
"2014","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907860899&doi=10.1080%2f14755610.2014.945468&partnerID=40&md5=e4dfb87ec725816e382e834d9511b9db","Department of Behavioural and Social Sciences, University of Huddersfield, Huddersfield, United Kingdom","","English"
"2017","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138969214&doi=10.4324%2f9781315545967-3&partnerID=40&md5=b292678f6a02b5de71d67b85de566b14","Department of Classics and Religious Studies, University of Ottawa, Canada","","English"
"1999","11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-61049161617&doi=10.1111%2f0384-9694.00026&partnerID=40&md5=2732d0c68553426bc1a6cbf5bb0e718c","Sanskrit and Indian Studies, Harvard University, Cambridge, MA 02143, Two Divinity Avenue, United States","","English"
"2014","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84916595073&doi=10.1111%2f1467-954X.12177&partnerID=40&md5=3c21ce436adb114ddd9fd8b32fa1be6a","Southampton University, United Kingdom","Economic and Social Research Council, ESRC, (ES/F026137/1)","English"
"2004","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-2942705664&doi=10.1016%2fS1098-3597%2804%2990002-6&partnerID=40&md5=96a60ce5d3ac74507882fbb85a26255a","De Montfort University, Division of Primary Care, Leicester, United Kingdom","","English"
"2005","11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-61949340802&doi=10.1017%2fs0041977x05000121&partnerID=40&md5=ca94dd21c7513bdbf1af298b27ae225e","Hofstra University","","English"
"2021","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102940550&doi=10.3390%2fijerph18073368&partnerID=40&md5=d61b46b01a6d68fe2f917f7a3e9ee64b","Institute of Mental Health, Research Division, Singapore, 539747, Singapore; Saw Swee Hock School of Public Health, Yong Loo Lin School of Medicine, National University of Singapore, Singapore, 117597, Singapore; National University Health System, Singapore, 119228, Singapore","Singapore’s Ministry of Health and Temasek Foundation","English"
"2018","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85035116585&doi=10.1080%2f00856401.2018.1389235&partnerID=40&md5=aa1546416df4614974aa357cca55ffc0","Institute of History, Federal Institute of Technology ETH, Zurich, Switzerland","","English"
"2012","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875305180&doi=10.1080%2f17448727.2012.752652&partnerID=40&md5=1fe7e6564164d850c26446b2e432c4ac","Sikh Dharma of New Mexico, Santa Cruz, NM, 87567, PO Box 1408, United States","STDA Foundation; Western; Harvard University","English"
"2018","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045602770&doi=10.4324%2f9781315638751&partnerID=40&md5=71e1e7f00a6785ff753f988de108857e","Fresno State University, United States","","English"
"2008","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144142688&doi=10.4324%2f9780203926932-14&partnerID=40&md5=bd4dbab67ac2343a6162fe9d0b082920","India Studies Academic Program, Indiana University, Bloomington, United States","","English"
"2008","125","https://www.scopus.com/inward/record.uri?eid=2-s2.0-56549112233&doi=10.1111%2fj.1468-2486.2008.00828.x&partnerID=40&md5=56fd1e92a288acbb008944d2048913d8","Ritsumeikan University, Kyoto, Japan","","English"
"2019","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067100221&doi=10.2478%2fmgrsd-2019-0012&partnerID=40&md5=6539be307aefef00a4db7d08d3821700","Department of Geography, University of Kalyani, Kalyani, Nadia, West Bengal, India","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086282876&doi=10.1007%2fs40961-020-00196-5&partnerID=40&md5=97b729d8084e80f686b0785f1bfa7873","Department of Jainology and Comparative Religion and Philosophy, Jain Vishva Bharati Institute (Deemed University), Parmarthik Shikshan Santha, 7th Street, Ladnun, India","","English"
"2012","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940901855&partnerID=40&md5=2ae7376633e8dfda16d277c2cfe81baf","Department of Religious Studies, University of Alabama, United States","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089727014&doi=10.1080%2f17448727.2020.1804196&partnerID=40&md5=ce568446e6141afd9255419db10b7443","Department of Sociology and Social Anthropology, Punjabi University, Patiala, India","University of Texas at Austin","English"
"2023","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148610722&doi=10.3390%2frel14020178&partnerID=40&md5=70a11291b0fcda896e4f51d422268073","Department of Philosophy, California State University, Fresno, 93740, CA, United States","","English"
