"Year","Cited by","Link","Affiliations","Funding Details","Language of Original Document"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122264281&doi=10.1080%2f15027570.2021.2018797&partnerID=40&md5=e1b7b7b144e2dee57f4007cddc5a8f8f","Department of Military History, Philosophy and Cultural History, National University of Public Service, Budapest, Hungary","Magyar Tudományos Akadémia, MTA","English"
"2014","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944732693&partnerID=40&md5=e9deb82641f87ee125cbd5e5ee3ac5d7","Department of Philosophy and Religion, American University, United States","","English"
"2009","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144377697&doi=10.4324%2f9780203939734-19&partnerID=40&md5=b4bab205fc3a49ae66b382b654d2d66c","Southern Illinois University, Carbondale, United States","","English"
"2018","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045247363&doi=10.1111%2fiere.12291&partnerID=40&md5=8fafdb3e200c5471a908d428a7c42952","IRES, UCLouvain, Belgium; CEPR, United States; World Bank, Washington, United States","","English"
"2012","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904922574&doi=10.4324%2f9780203060285&partnerID=40&md5=a6a29b91d3d9a1502184c4647e61ccc3","Centre for Community and Cross Cultural Studies, Queensland University of Technology, Australia","","English"
"2012","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901297693&partnerID=40&md5=6de9885e935bb118428e667fe368d1c6","","","Italian"
"2000","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-66749096686&doi=10.2143%2fja.288.2.455&partnerID=40&md5=f66d6f2c0543a9fec311330d00eccb1c","l'Université Paris IV-Sorbonne, 69009 Lyon, 1, rue Jean-Baptiste Couty, France","","French"
"2009","32","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67749137299&doi=10.1017%2fS0022463409000022&partnerID=40&md5=71bf8526d895039b97a413bf9b4b9e74","Department of Southeast Asian Politics, University of Leeds, Leeds, United Kingdom","","English"
"2004","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-1242328578&doi=10.1016%2fj.religion.2003.11.012&partnerID=40&md5=6aee6281a6fee72bdf86acbd1b53c225","Department of Religious Studies, University of California, Riverside, CA 92521, United States","","English"
"1971","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953096616&doi=10.1080%2f00201747108601625&partnerID=40&md5=b01740a7dcd8cc10f533f7e0485f75f7","Loyola University of Chicago, United States","","English"
"2017","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049930416&doi=10.4324%2f9781315111070&partnerID=40&md5=ebae2533bd41d62c0b7ad550b7f14efa","","","English"
"2013","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890771244&doi=10.1007%2fs11712-013-9347-9&partnerID=40&md5=652e621f8d969b9ca71e983d1ef46c3b","Graduate Institute of Religious Studies, Nanhua University, Dalin, Chiayi, 62249, 55, Sec. 1, Nanhua Road, Taiwan","","English"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053998640&doi=10.1007%2f978-981-10-8465-2_9&partnerID=40&md5=ed71da855ba28e5c1827e09443c7f9cb","School of Architecture, Shibaura Institute of Technology, Tokyo, Japan","","English"
"2014","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902134149&doi=10.1017%2fS0021911813002349&partnerID=40&md5=70365906b2d04893fa10dce072c47a35","Department of History and Non-Western Cultures, Western Connecticut State University, United States","","English"
"1987","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023467745&partnerID=40&md5=4e3eb7e69852b7d2005f1deefae4dc40","","","Polish"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109227495&partnerID=40&md5=2edd2b8a3f72b3b58bcf358d84ca9daa","University Of Notre Dame, United States","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098779053&doi=10.5817%2fBSE2020-2-16&partnerID=40&md5=3f8a343bf1e37f01c4dae00486227c8a","TecnoCampus, University Pompeu Fabra, Escuela Superior Politécnica, Parc TecnoCampus Mataró-Maresme, Carrer d'Ernest Lluch, 32, Mataró, Barcelona, 08302, Spain","","English"
"2008","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-69849124013&doi=10.4000%2fassr.14483&partnerID=40&md5=a7558cfc88fc2affb93e36c340622c18","Université de Fribourg, Switzerland","","French"
"2020","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85095967597&partnerID=40&md5=cb400f3f6c7754a867ba7bfa595bcb37","University of Arkansas at Little Rock, 2801 S. University Ave., Little Rock, 72204, AR, United States; University of Central Arkansas, 201 Donaghey Ave., Conway, 72035, AR, United States","Australian Department of Defense, (2020-106-094); U.S. Air Force Research Lab; U.S. National Science Foundation; U.S. Office of Naval Research; National Science Foundation, NSF, (ACI-1429160, IIS-1110868, IIS-1636933, OIA-1920920, OIA-1946391); Office of Naval Research, ONR, (N00014-10-1-0091, N00014-14-1-0489, N00014-15-P-1187, N00014-16-1-2016, N00014-16-1-2412, N00014-17-1-2605, N00014-17-1-2675, N00014-19-1-2336, N68335-19-C-0359, N68335-20-C-0540); Army Research Office, ARO, (W911NF-16-1-0189, W911NF-17-S-0002); Defense Advanced Research Projects Agency, DARPA, (W31P4Q-17-C-0059); U.S. Air Force, USAF; Arkansas Research Alliance, ARA","English"
"2014","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121486208&doi=10.1002%2f9781118591178.ch45&partnerID=40&md5=90bc9bd2235534a8de51107b09549dbe","The Academy for Creative Media, University of Hawai’i, The East-West Center Hawai’i, United States","","English"
"2012","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905785974&doi=10.4324%2f9780203079935&partnerID=40&md5=bdfc6f630dda38bf9326b3b5badc7695","Drew University, United States","","English"
"2015","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928189338&partnerID=40&md5=da30047bbe3a55aaa60302542b5449cf","","","English"
"2006","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-60849134142&partnerID=40&md5=4fc820f8e61359549c4bcae16c210626","Centre of Buddhist Studies, University of Hong Kong, Hong Kong","","English"
"2021","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114108772&doi=10.17223%2f2312461X%2f32%2f2&partnerID=40&md5=2e733475528303587d431de49dd832fe","Kalmyk Scientific Center of the RAS, Elista, Russian Federation","","Russian"
"2001","13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035538257&doi=10.1525%2fae.2001.28.3.549&partnerID=40&md5=5bf873594054e27dbb997806f49aee65","Department of Anthropology, Smith College, Northampton, MA 01063, United States","","English"
"1987","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023495782&doi=10.2307%2f3673196&partnerID=40&md5=71704f54472c1724f5119ace69188eca","India","","English"
"2005","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-60950310373&doi=10.1515%2fnzst.2005.47.4.430&partnerID=40&md5=0b8842383f870898f9e0560e98b7e64e","Honam Theological University and Seminary, 502-756 Gwangju, South Korea","","German"
"2006","37","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956976114&partnerID=40&md5=217ac0103cfafa2fc0fc643e1f0bc72d","Department of Plant Sciences, California State Polytechnic University, Pomona, CA, United States","","English"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056847672&doi=10.5209%2fILUR.61030&partnerID=40&md5=2bdd88796dd1f9c732297839b4865184","Facultad de Ciencias Religiosas y Filosofía, Universidad Católica de Temuco, Chile","","Spanish"
"2003","8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748778683&doi=10.1162%2f002409403321554215&partnerID=40&md5=16b05db724a62664a95f8ac04997f023","Budapest University of Technology and Economics, Department of Structural Mechanics, Budapest, H-1521, Müegyetem rkp. 3, Hungary; Graduate School of Human and Environmental Studies, Kyoto University, Sakyo-ku, Kyoto 606-8501, Japan","","English"
"2018","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045698062&doi=10.4324%2f9781315228907&partnerID=40&md5=6c933a2e35013bd5c70320e9bdc508c8","","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132507159&doi=10.19272%2f201903804012&partnerID=40&md5=90eab4758b6a2432230abd55c89b20df","Sapienza University of Rome, Italy","","English"
"2009","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855235397&doi=10.4324%2f9780203884812-17&partnerID=40&md5=6fa0d6ab79817c8f9365ce7e36c253f8","University of California, United States","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089060497&partnerID=40&md5=e024a593ec1ef0b8dd13e42346ce6750","","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137774368&doi=10.18874%2fjjrs.48.2.2021.365-382&partnerID=40&md5=4d1ed0a3d73e8dd0a509f3e3d445dca1","Tsukuba University, Japan","","English"
"2017","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040622411&doi=10.1037%2fscp0000134&partnerID=40&md5=14b656ee7dce0e6e9635730d979b99b4","Department of Clinical Psychology, Sofia University, Palo Alto, CA, United States; Strozzi Institute, Oakland, CA, United States","","English"
"2005","25","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646179382&doi=10.1007%2f11558651_2&partnerID=40&md5=fa6bcdfb45de68076e6f4b3bffb68a75","Kyoto Univeristy, Academic Center for Computing and Media Studies, Sakyo, 606-8501 Kyoto, Japan; Editorial Engineering Laboratory, Minato-ku, 107-0052, Tokyo, 7-6-64 Akasaka, Japan; National Institute of Information and Communications Technology, Keihanna Human Info-Communication Research Center, Soraku-gun, 619-0289, Kyoto, 3-5 Hikari-dai, Seika-cho, Japan; Kwansai Gakuin University, School of Science and Technology, 669-1337 Sanda, 2-1 Gakuen, Japan","","English"
"2009","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78149482452&doi=10.1007%2f978-0-387-09593-6_22&partnerID=40&md5=026d983e79fa7d3f10f80f014cfff969","Harvard University's Laboratory for Human Development, MA, United States","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098695244&partnerID=40&md5=7c3a34e077b71851354d90278688105b","","","Italian"
"2003","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0038541806&doi=10.1300%2fJ085v14n01_03&partnerID=40&md5=46435f728145870bd6445564f8eef045","National University of Singapore, Singapore, Singapore","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112555106&doi=10.1558%2fbsrv.43217&partnerID=40&md5=a89f56a346713826eccedebb3e4afdee","Northwestern University, United States","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102778510&doi=10.1080%2f14616688.2021.1895297&partnerID=40&md5=19e5f1fadb9c4d02564487dd4c19be5c","Sociology and Anthropology, Ben Gurion University, Beer Sheva, Israel","","English"
"2017","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060657969&doi=10.1093%2facprof%3aoso%2f9780190456320.003.0005&partnerID=40&md5=43184a729912d4251e65c4b900dae4a5","University of California, Berkeley, United States","","English"
"1998","12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0039530565&doi=10.1006%2freli.1998.0147&partnerID=40&md5=80cc729017380e58e041a8682696b989","Department of East Asian Languages and Cultures, Indiana University, Bloomington, IN, United States","","English"
"2012","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84933040744&doi=10.1007%2f978-94-6091-876-6_22&partnerID=40&md5=2a9e623f7bffeb69872ade20ac775dc0","Kasetsart University, Nakhon Pathom, Thailand; Srinakharinwirot Unviersity, Bangkok, Thailand","","English"
"2020","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080872386&doi=10.1111%2f1468-0424.12451&partnerID=40&md5=b6641feb69bb029efd832a05aca5bc42","Philosophy and Religion Department, Ohio Northern University, Ada, OH, United States","","English"
"2007","38","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547453349&doi=10.1111%2fj.1467-6435.2007.00377.x&partnerID=40&md5=77150ae63f197e5b707be2906136ed5d","Graduate Institute of International Studies, Department of International Economics, 1202 Geneva, Avenue de la Paix 11A, Switzerland","","English"
"2017","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037723476&doi=10.1111%2ferev.12319&partnerID=40&md5=774f4fe2a7fb786372dd216c5e62305e","Pentecostal Bible college, Divinity School of Chung Chi College, Centre for Catholic Studies at the Chinese, University of Hong Kong, Hong Kong Christian Council, Hong Kong","","English"
"1995","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029501604&doi=10.1177%2f000944559503100201&partnerID=40&md5=674a0a04906032b89e9d9299b3319a61","","","English"
"2012","11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891585355&doi=10.1002%2f9781444361995&partnerID=40&md5=0d2bf723e429714248926e599280b0d3","Department of Religion, Trinity University, San Antonio, TX, United States","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144300753&doi=10.1515%2f9783110717365-010&partnerID=40&md5=82ac204987eb63b15e2a4c5de75b75b1","Union Theological Seminary, Teachers College Columbia University, Chaplaincy Innovation Lab, United States; Union Theological Seminary, Brooklyn Zen Center, United States","","English"
"1995","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-36049051119&doi=10.1080%2f0924345950060405&partnerID=40&md5=bd35ffbbf6f797a0669a555db88eb077","Oita University, Japan; Division of Educational Technology, Faculty of Education, Oita University, Oita 870-11, 700 Dannoharu, Japan","","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076435447&doi=10.1353%2fbcs.2019.0001&partnerID=40&md5=37de0d629de5e69d5616da0dd8bde17a","","","English"
"2018","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074052814&doi=10.1007%2f978-981-10-6668-9_5&partnerID=40&md5=812b9ae1fb2413d32ef6a807e40b096b","Wenzao Ursuline University of Languages, Kaohsiung, Taiwan","","English"
"1993","12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0041142413&doi=10.1080%2f08873267.1993.9976905&partnerID=40&md5=7726a25e22c1f29337e2e594a8e91666","Northern Illinois University, United States","","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134921410&doi=10.4018%2f978-1-5225-8060-7.ch020&partnerID=40&md5=f911944e7326164ba65110b722762fef","Macquarie University, Australia","","English"
"2006","11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34347292921&doi=10.1080%2f09552360600772645&partnerID=40&md5=30174a52c1b403115f9c523cdd25a848","Department of Philosophy, Trinity University, San Antonio, TX 78212, One Trinity Place, United States","","English"
"1983","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951414943&doi=10.1080%2f02682628308657075&partnerID=40&md5=4189231da21be57f78dd04abb61b87f9","","","English"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041014286&doi=10.1063%2f1.5019517&partnerID=40&md5=83af25990021d53f076c38e6ac041650","Faculty of Education, Thepsatri Rajabhat University, Thailand","","English"
"2004","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-61949235446&doi=10.18874%2fjjrs.31.1.2004.3-27&partnerID=40&md5=00b156fc69e2e0d02efaa47509c6a9bc","Reischauer Institute of Japanese Studies, Harvard University","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137085741&doi=10.4018%2f978-1-6684-2478-0.ch003&partnerID=40&md5=8f06bdbe2218d9faec8cef1bc01ee9a5","Stockton University, New Jersey, United States; Rider University, United States","","English"
"1993","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748045322&doi=10.1080%2f00141844.1993.9981463&partnerID=40&md5=275695b55b830e5121cf8d6a2bbbbcce","University of Cambridge, United Kingdom","","English"
"2010","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953724993&doi=10.1177%2f0008429810362310&partnerID=40&md5=b43b3dea4948af9cfffd90f74b087f57","University of Toronto, Canada","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138229468&doi=10.5281%2fzenodo.6622522&partnerID=40&md5=28cf9e32f4cd188384ce365141d6bb57","University of Malaga, Department of Philosophy, Malaga, 29071, Spain","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103852065&doi=10.1007%2f978-981-15-5686-9_3&partnerID=40&md5=e0f5e361f6118aea8064a4d7ebd3d1d2","Department of Philosophy, University of Delhi, New Delhi, Delhi, India","","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074410879&doi=10.35940%2fijrte.B1076.0982S1119&partnerID=40&md5=d1e578f79cb2314895eeaa530f411026","Karpagam Academy of Higher Education, T.N, India","","English"
"2016","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013688441&doi=10.4324%2f9781315676272-20&partnerID=40&md5=efcf157d8616807bd9c4f2ada178062f","University of Southern California, United States","","English"
"2006","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920102652&doi=10.1093%2f0195150678.003.0006&partnerID=40&md5=dbe941a269919d56e33771ca0eba2c33","University of Winnipeg, Canada","","English"
"2007","78","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901879856&partnerID=40&md5=692bb70c49184fac07f1e816631db238","","","English"
"2010","34","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857781222&doi=10.1007%2fs12671-009-0001-x&partnerID=40&md5=cf9107470445123f3e06b1afcec92a8c","Institute of Mental Health, Nottingham University, Clair Chilvers Building, Rampton Hospital, Retford, Nottinghamshire, DN22 OPD, United Kingdom; Centre for Offender Reintegration, Deakin University, Melbourne, Australia; Peaks Unit, Rampton Hospital, Retford, United Kingdom","","English"
"2003","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906001543&doi=10.4324%2f9780203167090&partnerID=40&md5=620c3ffa055fb2c1faa897506e20cd63","Institute of Social Studies, University of Ljubljana, Slovenia","","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103754299&doi=10.1007%2f978-90-481-2924-9_14&partnerID=40&md5=c562f6f959a8f21a06d2ec8cb2200815","University of California, Berkeley, CA, United States","","English"
"2015","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85000366232&doi=10.1080%2f00094633.2015.994340&partnerID=40&md5=3bcfadc7a36687a49d0923dfc9b66a0c","Department of History, Peking University, China","","English"
"1980","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025738371&doi=10.1016%2f0305-750X%2880%2990043-1&partnerID=40&md5=285ff167493b984a6224c36415470ff3","Sarvodaya Shramadana Movement, Sri Lanka","","English"
"2019","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061296256&doi=10.1080%2f10598650.2018.1555388&partnerID=40&md5=cf9e84dfed7b46e2ac2fd3a912998a2b","University of Texas at Austin, United States","National Endowment for the Arts, NEA; Z. Smith Reynolds Foundation, ZSR","English"
"2009","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350095441&doi=10.18874%2fjjrs.36.2.2009.351-380&partnerID=40&md5=a8fbad66e6c8f7847409a7e9c6cc72d4","Department of Asian and Middle Eastern Cultures, Barnard College, Columbia University, United States","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097248964&doi=10.1007%2f978-3-030-59987-4_26&partnerID=40&md5=1dab07df8d23d19c405e45e4d8671e0f","School of Media Arts and Communication of Nanjing University of the Arts, Nanjing, China","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126885357&doi=10.3346%2fjkms.2022.37.e85&partnerID=40&md5=4b5db69f1939ae3b67077f7479e4c0c4","Department of Plastic Surgery, Inha University College of Medicine, Incheon, South Korea","National Research Foundation of Korea, NRF, (NRF-2020R1I1A2054761)","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146237514&partnerID=40&md5=81e345a049f83ed01aa33d5e0025f0b5","","","English"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045718653&doi=10.4324%2f9781315228907&partnerID=40&md5=8752ef9d868901ce20919582bf2f8333","Colorado State University, United States; William Rainey Harper College, United States","","English"
"2011","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127148971&partnerID=40&md5=191ee307632137a102e004beb0b6e1ab","National Conservatory of Music, Hồ Chi Minh City, Viet Nam","","English"
"2004","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-60949913877&doi=10.18874%2fjjrs.31.2.2004.289-310&partnerID=40&md5=5695336e0d4b6ef81f5fd681d5cce3ff","Department of Religion, University of Hawai'i","","English"
"2007","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923451727&doi=10.1093%2foxfordhb%2f9780195331356.003.0007&partnerID=40&md5=df4fa28527bfe5658d89d048c4092fe4","Ben Gurion University of the Negev, Israel","","English"
"2009","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349972148&doi=10.1525%2frac.2009.19.2.207&partnerID=40&md5=038d0ec6c67327574ef8d187447b2c4d","","","English"
"2019","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076407955&doi=10.1080%2f23729988.2019.1676086&partnerID=40&md5=88b7d632ef0c519edce20788f0a48687","Department of Religion, Columbia University, NY, United States","","English"
"2011","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052553700&doi=10.1111%2fj.1540-6385.2011.00615.x&partnerID=40&md5=b9503d73cd52d53ed30b0973457b305f","Loyola Marymount University, United States","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142043033&doi=10.4324%2f9781003283645&partnerID=40&md5=cdc981c65de72f05721e24bf14622260","","","English"
"2015","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84936938484&doi=10.1177%2f1748048515586951&partnerID=40&md5=e557c4a18e295e5a536d61ee0290ce29","Oakland, CA, United States","","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076374265&doi=10.1080%2f23729988.2019.1630971&partnerID=40&md5=41cf997a2554152387b7ad7d9f8131cf","Reference and Consulting Department, National Library of China, Beijing, China","National Social Science Foundation of China; National Aerospace Science Foundation of China, (15AZJ003)","English"
"2017","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014868254&doi=10.1111%2fhith.12004&partnerID=40&md5=240785fe5583d3415fd547bf620dd020","Cornell University, United States","","English"
"2009","21","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956350593&doi=10.1007%2fs10615-009-0201-9&partnerID=40&md5=4701fc70b9c6b21861d0f787129a84f3","Department of Social Work and Social Administration, The University of Hong Kong, Pokfulam, 13/F, KK Leung Building, Hong Kong; Centre on Behavioral Health, The University of Hong Kong, Pokfulam, Hong Kong; College of Social Work, The Ohio State University, Columbus, OH, United States","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112262191&doi=10.1093%2foxfordhb%2f9780190661267.013.19&partnerID=40&md5=23904e1f9e8d80b95a8d1f1bf9997dec","Howard University, School of Divinity, Washington, DC, United States","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106573808&doi=10.1558%2ffirn.18371&partnerID=40&md5=d6eb73eb9e02a95ba453895ccb547558","University of Sydney","","English"
"2008","25","https://www.scopus.com/inward/record.uri?eid=2-s2.0-49049083515&doi=10.1080%2f10357710802286767&partnerID=40&md5=3b3997570f1077e6bdd316f5e950b45e","","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139178862&doi=10.1080%2f09518398.2022.2127022&partnerID=40&md5=6007ff19ca2607103055bb4b6ec24565","Faculty of Education, Hanoi Metropolitan University, Hanoi, Viet Nam","","English"
"2011","14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79951990928&doi=10.1080%2f15228967.2011.540897&partnerID=40&md5=b085c970590d25c0963dc52b864242f3","New York Medical College, Metropolitan Hospital Center, New York NY 10029, 1901 1st Avenue, United States","","English"
"2003","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84917464262&doi=10.4324%2f9780203380468-9&partnerID=40&md5=7bcec75c52b4daf11cc27f3d0ce6a1ff","School of International Business and Asian Studies, Griffith University, Brisbane, Australia","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118620358&doi=10.48047%2frigeo.11.08.142&partnerID=40&md5=7b6b8c678a3277e95bdc399d64b81b9b","University of Social Sciences and Humanities, VNU, Viet Nam; Banking University HCMC, Ho Chi Minh, Viet Nam; International University of Japan, Japan; Thu Dau Mot University, Binh Duong, Viet Nam","","English"
"2016","8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982973873&doi=10.1163%2f15691330-12341394&partnerID=40&md5=afb1968a37ae21455ffec727d9bf9eeb","Department of Economics, University of Bath, Bath, United Kingdom","","English"
"2011","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894793154&partnerID=40&md5=8af73303165c489a1f7c34d0cbec7782","","","English"
"1987","11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023633773&doi=10.1111%2fj.1360-0443.1987.tb03296.x&partnerID=40&md5=2dfce7c8f10ac04fea53de6c73f5b04b","Department of Psychiatry, Faculty of Medicine, Colombo, Kynsey Road, Sri Lanka","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139877757&doi=10.1075%2fthr.10.18van&partnerID=40&md5=91546ecb880d10fe95afde426aae4fef","Radboud University, Netherlands","","English"
"2000","13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034344218&doi=10.1177%2f1354067X0063002&partnerID=40&md5=985f9d7be8e265deb4b0df0de5eef6f7","Connecticut College, United States","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131788503&doi=10.1111%2frec3.12445&partnerID=40&md5=797daaa30461f33a47fd283fde789bbf","Department of Asian Studies, School of Languages and Cultures, The University of Sydney, Sydney, NSW, Australia","Australian University Librarians; Mark Allon and Sean Moores; University of Sydney, Usyd","English"
"1998","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0040581335&doi=10.1177%2f003776898045004007&partnerID=40&md5=ae8d7b19426bb226db2c6c73f6711472","","","English"
"2001","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-61249161020&doi=10.1080%2f09552360120087886&partnerID=40&md5=b041343b01503bb3a6a76dc9024f6fe4","Department of Philosophy, West Chester University, West Chester, PA 19383, United States","","English"
"2010","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875361507&doi=10.5840%2fipq20105015&partnerID=40&md5=cf72f1d96744cd64f4f46ab7583dd582","","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090375103&doi=10.1007%2f978-3-030-48993-9_11&partnerID=40&md5=56d097a9bb9f9525b6025ba5719695e8","Otto-Friedrich-Universität Bamberg, Bamberg, Germany","","English"
"2015","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106033009&doi=10.1007%2f978-81-322-2358-0_5&partnerID=40&md5=8ff18ae106c3e0e7110e8a8a91cdc2c4","Manipal Centre for Philosophy and Humanities, Manipal University, Manipal, Karnataka, India","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135860345&doi=10.1515%2fkierke-2022-0021&partnerID=40&md5=5329dc36257f18e4bd12aa7b27a30088","Lafayette College, Religious Studies, 730 High St, Easton, 18042, PA, United States","","English"
"2013","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894204222&doi=10.2979%2fhistmemo.25.2.5&partnerID=40&md5=e63bd5eb040396dddd9cbbc0ef5480b7","","","English"
"2011","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864863778&partnerID=40&md5=d6c44dd847ec0bae75a992eebc65f66b","Religious Department, Hsuan Chuang University, Taiwan","","English"
