"Year","Cited by","Link","Affiliations","Funding Details","Language of Original Document"
"2015","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942416804&partnerID=40&md5=4e0c21ba853d6120052b98497d8298ec","School of Historical Studies, Nalanda University, India","","English"
"2016","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992214333&doi=10.1017%2fS0001972016000565&partnerID=40&md5=d85d37fba07e11c576b9461a0128b49c","School of Oriental and African Studies, University of London, United Kingdom","","English"
"2010","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923238155&doi=10.1093%2foxfordhb%2f9780195340136.003.0012&partnerID=40&md5=9fc4ddfcbbfc4059fa739eedd9594998","Asbury College, United States","","English"
"2021","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099983981&doi=10.1136%2fbcr-2020-237204&partnerID=40&md5=61339613114ee17edf6a8fe51289d24c","Paediatrics, Eastern University Sri Lanka, Faculty of Health-Care Sciences, Batticaloa, Eastern, Sri Lanka; Paediatrics, Oxford University Hospitals NHS Foundation Trust, Oxford, United Kingdom","","English"
"2015","83","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925599670&doi=10.1037%2fa0036448&partnerID=40&md5=f295462931567f0b3d4dfa1ec657ca28","School of Medicine, University of Maryland, United States; Department of Psychiatry and Behavioral Sciences, Duke University Medical Center, United States; Department of Medicine, King Abdulaziz University, Jeddah, Saudi Arabia; Innovative Healthcare Research Consortium, Glendale, CA, United States; Division of Geriatrics, Department of Medicine, Duke University Medical Center, United States; Mental Health Sciences Unit, University College, London, United Kingdom","National Institutes of Health, NIH; National Institute on Aging, NIA, (P30AG028716)","English"
"2010","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923238156&doi=10.1093%2foxfordhb%2f9780195340136.003.0013&partnerID=40&md5=e20d452b40d482adc91983c6e30da7e6","Heythrop College, University of London, United Kingdom; University of Oxford, United Kingdom; British Academy, United Kingdom","","English"
"2017","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058647856&doi=10.12773%2farwh.2017.5.1.141&partnerID=40&md5=1c3f7ab1580d0d35282ba7ba275f3b4c","","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102938799&partnerID=40&md5=eed02567b1555b3b1ff427f9fb2f5ca8","Collegium Civitas, Poland","","English"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064828583&doi=10.4000%2fassr.38661&partnerID=40&md5=c5c84633ddd1b9a8f17b0212674c50b7","Università di Macerata, Italy","","French"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146065157&doi=10.12835%2fve2018.1-099&partnerID=40&md5=75aafa2c2d82d85b4616b447d7ca70cf","Utkal University, Odisha, Bhubaneswar, India","","English"
"2014","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074603629&doi=10.1002%2f9781118613504.ch42&partnerID=40&md5=fa75279d927f2c897c8c3129a85bbea6","University of Edinburgh, United Kingdom","","English"
"2003","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0346403443&doi=10.1177%2f1011637003046004008&partnerID=40&md5=f410e5e3ab58253c595244e1f9025d74","St. Catherine’s College, Cambridge University, United Kingdom","British Academy","English"
"2021","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116138335&doi=10.1007%2f978-3-030-62613-6_14&partnerID=40&md5=2d6dc856ed553b7af571ff6930ed6414","Department of Psychological Medicine, Changi General Hospital, Singapore, Singapore; Duke-NUS Medical School, Singapore, Singapore; Yong Loo Lin School of Medicine, National University of Singapore, Singapore, Singapore; Department of Psychiatry, Military University Hospital, Prague, Czech Republic; WPA Psychotherapy Section, Geneva, Switzerland; Emergency & Crisis Services, Institute of Mental Health, Singapore, Singapore","","English"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962103783&doi=10.1163%2f15685314-04401007&partnerID=40&md5=824153d31c3e2ec018ab527e25e094f9","Indian Institute of Technology Bombay, United States","","English"
"2014","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903446799&doi=10.1017%2fS0026749X12000595&partnerID=40&md5=210db8cfdff58beb0cfd00128c7be38a","Brunel University, United Kingdom","","English"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056813064&partnerID=40&md5=fceaf24951bd0d06a923118e5f2ffb82","Ariel University of Samaria, Orot Israel College, Israel","","English"
"2012","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875274184&partnerID=40&md5=0026fd1d9bd63b1b129be5e1ad4b70e7","Tajen University, Taiwan; National Sun Yat-sen University, Taiwan","","English"
"2013","11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880229182&doi=10.5367%2fsear.2013.0151&partnerID=40&md5=6d74e43a4daeafd86dc67e06b7516a52","Department of Religious Studies, University of Pennsylvania, 223 Cohen Hall, Philadelphia, PA 19104, 249 S 36th Street, United States","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123460224&partnerID=40&md5=3a1cc7a433c4fb68bb251b9b37b8727e","Catholic Faculty of Theology in Đakovo, University Josip Juraj Strossmayer of Osijek, Petra Preradovića 17, Croatia","","English"
"2008","92","https://www.scopus.com/inward/record.uri?eid=2-s2.0-50849115820&doi=10.1016%2fj.annals.2008.06.004&partnerID=40&md5=5c3d43ca36cc86c58df5295aa23feac8","San Jose State University, United States; Penn State University, United States","","English"
"2015","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942369975&doi=10.1007%2fs12115-015-9929-8&partnerID=40&md5=375e9a5c9b122a1f9d8b241f03ace800","Department of Religious Studies, Indiana University, Sycamore Hall 230, 1033 E. Third Street, Bloomington, 47405-7005, IN, United States","","English"
"2002","20","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007062285&doi=10.1300%2fJ095v06n02_12&partnerID=40&md5=9044e965fb1c93de59165fb409136502","World Council of Churches, Geneva, Switzerland","","English"
"2017","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030255130&doi=10.3390%2frel8090198&partnerID=40&md5=f9c2a084fffc60946dd0b20b25d40da5","Philosophy Department, Smith College, Dewey House 204, Northampton, 01063, MA, United States","","English"
"2014","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897748047&doi=10.1177%2f0008429813513232&partnerID=40&md5=185b449fcb3ff82ea1aec15a88716786","University of Regina, Canada","","English"
"2017","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032180707&doi=10.1108%2fTLO-07-2017-0071&partnerID=40&md5=07f4976d265444bf72e1d71c7393118f","Faculty of Economics, University of Rijeka, Rijeka, Croatia","","English"
"2019","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107126057&doi=10.1177%2f2455328X19825959&partnerID=40&md5=f0bd34809eb91fcef89aabbdc8a90eea","Department of Political Science, Shyama Prasad Mukherjee College, University of Delhi, Punjabi Bagh, New Delhi, India","","English"
"2014","16","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897443675&doi=10.1080%2f14766086.2013.801025&partnerID=40&md5=9579b6b2d58929aa472c093e969f2964","Graduate School of Business, Universiti Sains Malaysia, Penang, Malaysia","","English"
"2009","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-68249149378&doi=10.1163%2f156853109X385385&partnerID=40&md5=3a26df31bce270e2742afd44ce728121","Indian Institute of Technology Bombay, India","","English"
"2011","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921577657&doi=10.1093%2facprof%3aoso%2f9780195393408.003.0015&partnerID=40&md5=625b6369e4e2476d68adc541982dbee7","University of Heidelberg, Germany","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103560448&doi=10.3390%2frel12030222&partnerID=40&md5=f6f8b8f0a531ad8ca3b197cca3c2e300","Religious Studies, Stanford University, Stanford, 94305, CA, United States","","English"
"2015","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942191108&doi=10.1080%2f14631369.2015.1062719&partnerID=40&md5=e81f6f721b213969d95645437d3f6fdd","Department of Fine and Applied Arts, Tshwane University of Technology, Private Bag X680, Pretoria, 0001, South Africa","","English"
"2008","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-61049192106&partnerID=40&md5=d7eadd354c8536d67412087a84041242","Department of Excellence in philosophy, University of Memphis, United States","","Romanian"
"2011","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923554315&doi=10.1093%2foxfordhb%2f9780199204540.003.0017&partnerID=40&md5=ca47ecde09f238f5cdb533bd3f2150fc","Department of Theology and Religious Studies, King's College London, United Kingdom; Faculty of Theology, University of Oxford, United Kingdom","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137136110&doi=10.1097%2fNJH.0000000000000880&partnerID=40&md5=0a4f8ed39712bbeb430b5a9d18fbe264","Dnp Crna Program, School of Nursing, Loma Linda University, CA, United States; School of Nursing, Loma Linda University, CA, United States","","English"
"2006","13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-37849185746&doi=10.1080%2f00856400601031948&partnerID=40&md5=9ca32877feb59f645a0dc06edf24aa23","Georgetown University, Washington, DC, United States","","English"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047119168&doi=10.7146%2fRT.V0I0.103449&partnerID=40&md5=737b39073329eb1209a04514dfe13b47","Institut for Historie, Syddansk Universitet, Denmark","","Danish"
"2017","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043459159&doi=10.1440%2f88468&partnerID=40&md5=66f7266acafa1c4e5687ee17111aa9ac","Department of Law, University of London, Queen Mary, United Kingdom","","English"
"1992","15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026846915&partnerID=40&md5=0d02a314fc90ee252d16d8b6e69b3756","","","English"
"2009","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923284355&doi=10.1093%2foxfordhb%2f9780195178722.003.0007&partnerID=40&md5=74c5907766196bc4d3f1f297b2ef2e6e","Department of political science, University of Guelph, Canada","","English"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061812738&doi=10.15382%2fsturI201875.111-127&partnerID=40&md5=1e1342c273ae7130945181993dd87b2a","St. Tikhon’s Orthodox University for the Humanities, 6/1 Likhov pereulok, Moscow, 127051, Russian Federation","","Russian"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102012112&doi=10.1007%2f978-3-030-30432-4_2&partnerID=40&md5=5f2b9707b1dbcb8426e2a6ba7beb5c20","Center for Healthcare Ethics, Duquesne University, Pittsburgh, PA, United States","","English"
"2017","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034054394&doi=10.3726%2fb11234&partnerID=40&md5=e5a1bfab0b7f05585cfcf7da7d24f106","University of Cologne, Global South Studies Centre (GSSC), Venloer Str. 151-153, Cologne, 50672, Germany","","English"
"2016","8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84974667968&partnerID=40&md5=18a6e187cd4fd1607a61a31c7802cff8","University Of La Verne, La Verne, CA, United States","Leukemia Committee; Medical Research Council","English"
"2009","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923303222&doi=10.1093%2foxfordhb%2f9780195178722.003.0014&partnerID=40&md5=8d75408dcc4e07e047c95a84dd16436b","Marquette University, United States","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135789359&doi=10.46222%2fpharosjot.103.202&partnerID=40&md5=70809c169b941e9d32c61fdbae093dee","Durban University of Technology, Smith St,Greyville, Durban, 4023, South Africa","","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061839416&doi=10.1007%2fs40961-018-0151-0&partnerID=40&md5=52654de47785832dc90f90725e0493dc","Department of Philosophy, Aligarh Muslim University, Aligarh, U.P, India","","English"
"2012","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920660202&doi=10.1093%2facprof%3aoso%2f9780195372427.003.0001&partnerID=40&md5=87a4a743c1f0ab07cb59697ead23b8d1","Maryville College, Maryville, TN, United States; American Academy of Religion, United States; Society for Hindu-Christian studies, Pennington, United States","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85110911877&doi=10.1007%2fs12397-021-09384-0&partnerID=40&md5=f88d72f28d414e45e80867f5417ca816","University of Scranton, Scranton, United States","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112135770&doi=10.30892%2fGTG.362SPL20-702&partnerID=40&md5=2478ab34adc7143f1054b359fd0bbfd6","Universitas Negeri Malang, Faculty of Social Science, Sociology Department, Malang, Indonesia; Universitas Negeri Malang, Faculty of Social Science, Geography Department, Malang, Indonesia","Universitas Negeri Malang, UM","English"
"2021","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100174396&doi=10.1177%2f1363461520909601&partnerID=40&md5=0c0693e227d5b4b97488c2573e9ae4b1","Division of Psychiatry, University College London, United Kingdom","","English"
"2016","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84965046015&doi=10.1163%2f18748929-00901004&partnerID=40&md5=c280d34136eb91410c87fc48d9003857","Lake Forest College, United States","","English"
"1998","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-66549091419&doi=10.2143%2fja.286.1.556512&partnerID=40&md5=ba4517adfa126359bf67a9f334a40c35","Centre National de la Recherche Scientifique, Centre d'Etudes de l'Inde et de l'Asie du Sud, Paris, France","","French"
"2009","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-76649099188&doi=10.1080%2f00856400903374301&partnerID=40&md5=e13c6a089f77ff182f6ee77add59e309","University of Western Australia, Australia","","English"
"2008","15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70849096026&doi=10.1080%2f08975930802427585&partnerID=40&md5=18bf0f92b467919f42cd5dc665e7aa0b","Department of Business Administration, Saint Mary's College, Notre Dame, IN 46615, United States; School of Business and Economics, Indiana University South Bend, South Bend, IN 46615, 1700 Mishawaka Ave., United States","","English"
"2013","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873426068&doi=10.4103%2f0019-5545.105519&partnerID=40&md5=c029e6993f8c82002f554d0f48e709f9","Department of Psychiatry, Mysore Medical College and Research Institute, Mysore, Karnataka, India; Department of Physiology, Mysore Medical College and Research Institute, Mysore, Karnataka, India","","English"
"2019","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060861321&partnerID=40&md5=858594dc13f1c768db24ac513c4a88d7","General Studies Department, Malaysian Institute of Chemical Engineering Technology, University Kuala Lumpur, Malaysia; Faculty of Islamic Studies, National University of Malaysia, Malaysia","Ministry of Education, MOE","English"
"2013","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874425643&doi=10.1080%2f01629778.2012.719305&partnerID=40&md5=9a4fd86c9d538241d2d6c4e30fcd45aa","Department of Global Studies, SUNY-Orange, Middletown, NY, United States","","English"
"2014","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901717785&doi=10.1177%2f0019464614525723&partnerID=40&md5=d4366a336746b09630703a5202ea9da9","Centre for Social Studies, Surat, India","","English"
"2013","13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879750289&doi=10.1163%2f22134379-12340023&partnerID=40&md5=1a0032b0f07ac828be29b82cb9115dde","Nalanda-Sriwijaya Centre, ISEAS, Singapore","","English"
"2016","8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982973873&doi=10.1163%2f15691330-12341394&partnerID=40&md5=afb1968a37ae21455ffec727d9bf9eeb","Department of Economics, University of Bath, Bath, United Kingdom","","English"
"2011","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80054930764&doi=10.2143%2fJA.299.1.2131062&partnerID=40&md5=daa0544a641cf3a62c60beb45883fed6","Yale University, Department of Religious Studies, United States","","English"
"2013","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886804835&doi=10.3167%2fnc.2013.080305&partnerID=40&md5=6fc94d744b76010fca3845282e5612a1","School of Humanities and Social Sciences, Faculty of Arts and Education, Deakin University, VIC 3125, Australia","","English"
"2007","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547819344&doi=10.1080%2f00856400701499227&partnerID=40&md5=9f9eb7d64846d502216257c637763b51","","","English"
"2011","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80355145040&doi=10.4000%2fassr.23109&partnerID=40&md5=7067529626dfc3f97a424d1760569987","EHESS, Centre d'Études de l'Inde et de l'Asie du Sud, France","","French"
"2011","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79551497247&doi=10.1080%2f19438192.2010.539035&partnerID=40&md5=50f47661e5a3ed82e78cf43b864a27bd","Sociology, California State Polytechnic University, Pomona, United States; Sociology and Asian American Studies, University of Connecticut, Storrs, United States","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091890189&doi=10.12835%2fve2019.1-0141&partnerID=40&md5=4435d66efc3dd88d77737310d497e9b3","University of Hyderabad, India","","English"
"2021","8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098589848&doi=10.1007%2fs10943-020-01137-x&partnerID=40&md5=5f7697216e06efd615b6881adfd1c639","Department of Social, Work and Differential Psychology, Faculty of Psychology, Complutense University of Madrid, Somosaguas Campus, Mail box 274, Pozuelo de Alarcón, Madrid, 28223, Spain; Department of Family Medicine and Public Health, University of California, San Diego, La Jolla, CA, United States; Department of Psychobiology and Behavioural Sciences Methods, Complutense University of Madrid, Madrid, Spain","Universidad Complutense de Madrid, UCM, (DelAmo2019)","English"
"2020","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084054271&doi=10.1007%2fs10764-020-00148-5&partnerID=40&md5=5512ebc516b098a1d465e61c0316fe38","Ashoka Trust for Research in Ecology and the Environment, Shriramapura, Jakkur, Bangalore, Karnataka, India; National Institute of Advanced Studies, Indian Institute of Science Campus, Bangalore, India","Department of Science and Technology, Ministry of Science and Technology, India, डीएसटी, (SERB/F/I0032/2016-17); Science and Engineering Research Board, SERB","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111406822&doi=10.1093%2foso%2f9780190853884.003.0016&partnerID=40&md5=9ae70ee978727e7cca848bbcd4af5373","Heidelberg University, Germany","","English"
"2015","27","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928366618&doi=10.1080%2f09584935.2014.1001721&partnerID=40&md5=fca525c79f2dd5a98bf8116008543b98","University of Cambridge, Cambridge, United Kingdom","Arts and Humanities Research Council, AHRC","English"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042152475&doi=10.1080%2f15528014.2016.1147265&partnerID=40&md5=c2ccc0b229c66fd7e4397a91d1b54a02","New York University, United States","","English"
"2019","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135674551&doi=10.1093%2foso%2f9780190901752.001.0001&partnerID=40&md5=d605df64b624668ce40e740571c91e07","SOAS, University of London, United Kingdom","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106822799&doi=10.21638%2fspbu13.2020.207&partnerID=40&md5=40049f6cb8ea621cf1524cd9bf61915f","Peter the Great Museum of Anthropology and Ethnography (Kunstkamera), RAS, 3, Universitetskaya nab., St. Petersburg, 199034, Russian Federation","","English"
"2015","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123896803&doi=10.1177%2f0038022920150202&partnerID=40&md5=e3a732b7e1ec4614410813cf19caa97a","Department of Sociology, Tripura University, SURYAMANINAGAR, Tripura, 799022, India","","English"
"2009","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081872459&doi=10.1093%2foxfordhb%2f9780195170498.003.0010&partnerID=40&md5=8f3ccd4a6fa193192be12c182c80e91e","University of Wisconsin, United States","","English"
"2011","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923832930&doi=10.1093%2foxfordhb%2f9780199238804.003.0050&partnerID=40&md5=88b9d1b259faa8ea36f8fbd701c9e96d","Department of Political Science, Barnard University, United States","","English"
"2015","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929278852&doi=10.1017%2fS0026749X13000589&partnerID=40&md5=9a3776220566a028aa361d3af2a0f6a6","Department of English, McGill University, Canada; Department of History and Classical Studies, McGill University, Canada","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123844724&doi=10.1007%2fs10943-022-01498-5&partnerID=40&md5=7cd2848ed26fca55b0017166949cfe67","QLD Specialist Palliative Rural Telehealth Service, Robina Hospital, Robina, 4226, QLD, Australia; Bond University, Robina, 4226, QLD, Australia; School of Medicine, Griffith University, Southport, 4222, QLD, Australia; University of Sydney, Camperdown, 2050, NSW, Australia; Renew Church Gold Coast, Gold Coast, 4213, QLD, Australia; HammondCare Palliative Care Services, Greenwich, 2065, NSW, Australia; Institute for Ethics and Society, University of Notre Dame, Chippendale, 2007, NSW, Australia","Australian Centre for Microscopy and Microanalysis, University of Sydney, ACMM; Faculty of Education and Social Work, University of Sydney; United States Studies Centre, University of Sydney; University of Sydney, Usyd; Discipline of Obstetrics, Gynaecology and Neonatology, University of Sydney; Sydney Southeast Asia Centre, University of Sydney; Marie Bashir Institute, University of Sydney; Faculty of Engineering, University of Sydney; Sydney Environment Institute, University of Sydney; National Centre for Classification in Health, University of Sydney, NCCH; Sydney School of Public Health, University of Sydney","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107146083&doi=10.1177%2f2455328X19859192&partnerID=40&md5=70ed40c51aa3fba18b7861163637ca22","University of Sussex, United Kingdom","","English"
"2023","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147521337&doi=10.1002%2fcapr.12618&partnerID=40&md5=f6099f550bcc320a2add4f593e69feca","University of North Florida, Jacksonville, United States; University of Providence, Great Falls, United States","","English"
"2021","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102940550&doi=10.3390%2fijerph18073368&partnerID=40&md5=d61b46b01a6d68fe2f917f7a3e9ee64b","Institute of Mental Health, Research Division, Singapore, 539747, Singapore; Saw Swee Hock School of Public Health, Yong Loo Lin School of Medicine, National University of Singapore, Singapore, 117597, Singapore; National University Health System, Singapore, 119228, Singapore","Singapore’s Ministry of Health and Temasek Foundation","English"
"2017","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85035147408&doi=10.14735%2famgh2017341&partnerID=40&md5=4aa164c9399dbaee832ae6b406a2ad54","Centrum Pro Lécbu Obezity, ISCARE I.V.F. A. S., Praha, Czech Republic; Katedra Chovu Zvírat A Potravinárství v Tropech, FTZ CZU v Praze, Czech Republic; Multioborová JIP, Nemocnice Na Františku, Na Františku 847/8, Praha 1, 110 00, Czech Republic; Centrum Pro Traumatologii, ÚVN, VFN Praha, Czech Republic; Výzkumný Ústav Živocišné Výroby, V. V. I., Praha, Czech Republic","","Czech"
"2005","34","https://www.scopus.com/inward/record.uri?eid=2-s2.0-14544280719&doi=10.1111%2fj.1532-5415.2005.53025.x&partnerID=40&md5=ff443e99dbeb6197ebdd87203ab96627","Williams College, Williamstown, MA, United States; Division of Geriatrics and Gerontology, Weill-Cornell Medical College, New York, NY, United States; Division of Geriatrics and Gerontology, Weill-Cornell Medical College, Box 39, New York, NY 10021, 525 E. 68th Street, United States","","English"
"2004","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67649964896&doi=10.1093%2fjaarel%2flfh034&partnerID=40&md5=e86620a37c45eda46816fcfbd6103926","Barnard College, Columbia University, New York, NY 10027, United States","","English"
"2015","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920078812&doi=10.1080%2f15528030.2014.924086&partnerID=40&md5=b94e9719cb23bd7341442721f46425d5","Penn State University, New Kensington, PA, United States; Arizona State University, Phoenix, AZ, United States; Arizona State University, Tempe, AZ, United States; University of Allahabad, Allahabad, Uttar Pradesh, India","CYFC; Children, Youth and Family Consortium; Institute of Humanities Research; Arizona State University, ASU; Pennsylvania State University, PSU","English"
"2012","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84900426289&partnerID=40&md5=6ec52f0cbe5f2507d9fbaedadd3498b4","","","Russian"
"2016","43","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945217693&doi=10.1007%2fs11205-015-1147-7&partnerID=40&md5=52233f393f5936c44a44268ef4f5d49d","Department of Sociology, Indiana University, 744 Ballantine Hall, 1020 E. Kirkwood Ave., Bloomington, 47405, IN, United States","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118351134&doi=10.12290%2fxhyxzz.20200224&partnerID=40&md5=7ab28ee563912232d5594335800bbeb3","School of Clinical Medical Sciences, Peking University Health Science Center, Beijing, 100191, China; Department of Gastroenterology, Peking Union Medical College Hospital, Chinese Academy of Medical Sciences & Peking Union Medical College, Beijing, 100730, China","Peking Union Medical College Hospital, PUMCH, (2019zlgc0503)","Chinese"
"2011","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923789753&doi=10.1093%2foxfordhb%2f9780199238804.003.0051&partnerID=40&md5=7b24dd720a687bf9dd0e58e9220b3dfd","Department of Politics, University of Virginia, United States","","English"
"2021","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111534965&doi=10.1177%2f10693971211034446&partnerID=40&md5=079e8db7bb3cecd6a95e7197b2e019fd","Instituto Multidisciplinar de Empresa, Universidad de Salamanca, Spain","Ministerio de Ciencia e Innovaci?n; Ministerio de Ciencia e Innovación, MICINN, (ECO2013-43838P, RTI2018-093423-B-I00); Consejería de Educación, Junta de Castilla y León; European Regional Development Fund, ERDF, (CLU-2019-03); Junta de Castilla y León","English"
"2020","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087469519&doi=10.1089%2fjpm.2020.0146&partnerID=40&md5=eb76c0bc4252abf34e382047d450973f","Supportive Care Service, Department of Medicine, Memorial Sloan Kettering Cancer Center, 1275 York Avenue, New York, 10065, NY, United States; University of Chicago Divinity School, Chicago, IL, United States; Yale University, New Haven, CT, United States; Duke Cancer Institute, Duke Fuqua School of Business, Durham, NC, United States; Critical Care Service, Department of Anesthesia and Critical Care, Memorial Sloan Kettering Cancer Center, New York, NY, United States; Weill Cornell Medical College, New York, NY, United States","","English"
"2006","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-30844445592&doi=10.1177%2f1066480705282063&partnerID=40&md5=29236926b4d6d1cbef57e6ef9c5a8779","Jacksonville State University, United States","","English"
"2014","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897141557&doi=10.1080%2f00856401.2014.858659&partnerID=40&md5=6c895fc8ebdd153718a4aa15a4ec54e3","University of California, Berkeley, United States","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124724809&doi=10.1007%2fs42240-021-00102-5&partnerID=40&md5=26f13fa6bdbe7a4d91d0b4e9b1c50cd9","Department of Theology and Religious Studies, Georgetown University, Washington DC, WA, United States","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85110207889&doi=10.1080%2f00856401.2021.1932021&partnerID=40&md5=f794f876473592a21d2c330443c6b274","Department of East-Asian Studies, Tel Aviv University, Tel Aviv, Israel","Israel Science Foundation, ISF, (290/2017)","English"
"2011","64","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921317244&doi=10.1093%2facprof%3aoso%2f9780195141269.001.0001&partnerID=40&md5=67f7dddcfb0d9fec96ae1cfcaff0c9cf","Macalester College, United States","","English"
"2016","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029839197&partnerID=40&md5=a748a6f1a5ba67ae24f3ae0024dc9d73","Department Theory and Practice of Social Work, Penza State University, Russian Federation","","Russian"
