"Year","Cited by","Link","Affiliations","Funding Details","Language of Original Document"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050122125&doi=10.3390%2frel9070212&partnerID=40&md5=301b7dfff1856f6bfa208f1945915250","Harvard-Yenching Library, 2 Dvinity Ave., Cambridge, 02138, MA, United States; Department of Applied Chinese, Ming Chuan University, 5 De Ming Rd., Gui Shan District, Taoyuan City, 333, Taiwan","Ministry of Science and Technology, MOST; Ministry of Science and Technology, MOST, (105-2410-H-130-045, 106-2410-H-130-045); Ministry of Science and Technology, Taiwan, MOST; Ministry of Science and Technology, Israel; Ministerio de Ciencia y Tecnología, MICYT","English"
"2011","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883244032&doi=10.1353%2fjjq.2011.0123&partnerID=40&md5=e19bcca7021a192501a0def6f4fe1c88","Borough of Manhattan Community College, United States","Qatar Foundation, QF; Qatar National Research Fund, QNRF; Fonds National de la Recherche Luxembourg, FNR","English"
"2005","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845412001&doi=10.1111%2fj.1467-9744.2005.00710.x&partnerID=40&md5=2279b7928e9bc2963c5747686bae0421","Department of Physics and Humanities, Rochester Institute of Technology, Rochester, NY 14623, United States","","English"
"2015","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947051347&doi=10.1163%2f15700720-12341238&partnerID=40&md5=311788b8ebe0c4597c97e38a429f63a4","Emory University, 1531 Dickey Drive, Atlanta, 30322, GA, United States","","English"
"2020","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090596350&partnerID=40&md5=008993af85c681387bc17575050970b4","Notre Dame de Namur University, Department of Religious Studies, 1500 Ralston Avenue, Belmont, 94002, CA, United States","","English"
"2015","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947041305&doi=10.1080%2f14797585.2015.1084817&partnerID=40&md5=6b550ab47770e95b7a5c5892b5685535","Department of Sociology, Mardin Artuklu University, Mardin, Turkey; Mardin Artuklu Üniversitesi, Fen Edebiyat Fakültesi, Sosyoloji Bölümü, Nur Mahallesi, Yenişehir Yerleşkesi, Diyarbakır Yolu, Yenişehir, Mardin, Turkey","Society of Spectacle; Türkiye Bilimsel ve Teknolojik Araştirma Kurumu, TÜBITAK","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140827537&doi=10.1080%2f13569317.2022.2129217&partnerID=40&md5=580e4e6a3ecad12524d80999ce8ea9bd","Political Science, Indiana University, Bloomington, United States; Political Science, Federico II University, Naples, Italy","","English"
"2023","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149208766&doi=10.1515%2fopphil-2022-0233&partnerID=40&md5=0106b03a93348e1043e9b67a25726c3c","Research Network for Philosophy and Technology, Marseille, France","","English"
"2016","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969784947&doi=10.5209%2frev_CFCG.2016.v26.52250&partnerID=40&md5=40d7f9663fc7f0978cba20d2dc9aa0c3","Universidad de Córdoba, Departamento de Ciencias de la Antigöedad y Edad Media, Spain","","English"
"2005","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-76149120885&partnerID=40&md5=29bcb51765c2223c0e7e06245c2b10b4","Departement Nuwe-Testamentiese Wetenskap, Universiteit Van Pretoria, South Africa","","Afrikaans"
"2023","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141020187&doi=10.1057%2fs41282-022-00316-x&partnerID=40&md5=fb4439d4a6cdedd73eff9756457b679a","University of Otago, Dunedin, New Zealand","","English"
"2016","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063420518&doi=10.4324%2f9781315550602&partnerID=40&md5=4166b242fe6bc74c79ade1d84bee9f7f","Candler School of Theology, Emory University, Atlanta, United States; Kings College London, United Kingdom","","English"
"2021","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108834769&doi=10.1386%2fadch_00031_1&partnerID=40&md5=090c60aad06cd11ca49ea9fac7e81abf","Industrial Design Department (DADIN), Federal University of Technology – Paraná (UTFPR), Av. Sete de Setembro, 3165, Curitiba-PR, Brazil","","English"
"2015","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930814286&doi=10.1163%2f15700720-12341222&partnerID=40&md5=8fbcfe54c795571e924faf4b181ee6f7","Università Degli Studi di Padova, Italy","","English"
"2008","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983246749&doi=10.1163%2f157430108X308172&partnerID=40&md5=de601430f676d8e9e3f9e1056755d42a","Department of New Testament, University of South Africa, UNISA, P.O. Box 392, Pretoria, 0003, South Africa","","English"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068573400&doi=10.31857%2fS004287440001355-5&partnerID=40&md5=ed0d6565ea25a90591c2f34d5600138a","Department for Jewish Studies, Institute of Asian and African Studies, Lomonosov Moscow State University, Russian Federation","","Russian"
"2014","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018070686&doi=10.1002%2f9781118556115.ch3&partnerID=40&md5=fb9ec332ad003a56dd009ee4e10de67f","University of Toronto, Canada","","English"
"2009","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84996182852&doi=10.1177%2f0014524608099798&partnerID=40&md5=9ab6bb152397f2e895245c84178bd919","Blackfriars, University of Oxford, United Kingdom","","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075358250&doi=10.1080%2f00332925.2019.1626669&partnerID=40&md5=5f7b83a155c5d54a68aa5bfb144af637","C. G. Jung Institute of Zurich, Switzerland","","English"
"2017","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044320739&doi=10.17398%2f1886-4945.12.467&partnerID=40&md5=d52c5641cf312fddff4f74e9d19ea12a","Universidad Complutense, Madrid, Spain","","English"
"2017","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038029949&doi=10.1017%2fS0041977X17000945&partnerID=40&md5=0545a7fdc9455f5fc1e539e2cbd6461d","University of Religions and Denominations, Qom, Iran","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101545402&doi=10.14712%2f23363398.2020.56&partnerID=40&md5=77e6ce204607ab23b0d55594115eb8e7","Center for Classical Studies, Institute of Philosophy, CAS, Na Florenci 3, Praha 1, 110 00, Czech Republic","Grantová Agentura České Republiky, GA ČR, (GA CR 19-02741S)","English"
"2007","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-60949745713&doi=10.1177%2f0014524607079667&partnerID=40&md5=106c2e55cabaaca51f1494784ef2df83","School of Divinity, University of Edinburgh","","English"
"2017","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021665561&partnerID=40&md5=3c403b82439fc8482ad823528a2589ca","Ion Mincu University of Architecture and Urbanism, Bucureşti, Romania","","English"
"2016","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008419292&doi=10.14746%2fpt.2016.25.1&partnerID=40&md5=49f639341fcabf6d670c9702f110192f","Department of Literary Theory, Faculty of Polish Studies, Jagellonian Unviersity, Kraków, Poland","","Polish"
"2013","24","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941695751&partnerID=40&md5=ec6b776a8c81bd5b0f43fde04bc719b7","","National Research Foundation of Korea, NRF, (R04-2003-000-10092-0); Korean Foundation for Cancer Research, KFCR","English"
"2017","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030662358&doi=10.1590%2f0102-141174%2f101&partnerID=40&md5=ccfb86627519ae92dc8a8f6230ac27eb","Universidade Federal de Santa Catarina (Ufsc), Florianópolis, SC, Brazil","","Portuguese"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016720196&partnerID=40&md5=9b0376ebcfc865665b4bbc13c8bd1ef3","Philosophy and Social Sciences, Murmansk Arctic State University (MASU), Kapitan Egorov Str.,15, Murmansk, RU - 183038, Russian Federation","","English"
"2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926975255&doi=10.1017%2fCHOL9780521764407.011&partnerID=40&md5=cb048d85343d3b6e86acf79ecbfaf55f","St Elias School of Orthodox Theology, United States; Department of Classics and Religious Studies, University of Nebraska, United States","","English"
"2007","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84927974269&doi=10.1017%2fCHOL9780521812443.013&partnerID=40&md5=bbf268d9949c71092092a254ef0fe150","Macquarie University, Australia","","English"
"2017","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030776848&partnerID=40&md5=c5f7080e6b4f4e85374a0e642dcca2d2","Federal University of Rio Grande do Sul (UFRGS), Brazil; University of the Sinos Valley (UNISINOS), Brazil; Department of Economics, Federal Rural University of Rio de Janeiro (UFRRJ), Brazil","","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072721519&doi=10.1163%2f15700631-15031255&partnerID=40&md5=12d455df8a248cfea78868a7ad96634f","Trinity Western University, Langley, BC, Canada","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111871128&doi=10.4324%2f9781003111467&partnerID=40&md5=7e6b061dd76bc5bfcad1a15977458def","School of History, Australian National University, Canberra, Australia","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096435601&doi=10.1163%2f18177565-00160A27&partnerID=40&md5=d78b73fc67209e67f259db308398ed3a","Institute of Oriental Studies, Russian Academy of Sciences, Moscow, Russian Federation","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104400196&doi=10.1080%2f17570638.2021.1913011&partnerID=40&md5=221c6fb0d868fa997a5239a8169faecc","Department of Theology, University of Bern, Bern, Switzerland","","English"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047008646&doi=10.1080%2f10457097.2018.1460119&partnerID=40&md5=2701cec83c464d1f051d2c52b005fce1","Center for the Study of Free Institutions and the Public Good, Villanova University, Villanova, PA, United States","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114184307&doi=10.1177%2f00084298211036452&partnerID=40&md5=552333867db418537a53c178f2245fef","Martin Luther University College, Canada","","English"
"2009","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-68149166457&doi=10.1177%2f0014524609106838&partnerID=40&md5=2d3ecf59d430a2d3e6e41df36a39785c","Evangelisch-Theologische Fakultät, Johannes Gutenberg-Universität Mainz, Germany","","English"
"2014","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901401380&doi=10.1177%2f0142064X14529689&partnerID=40&md5=07deb3aa29f6722ece6ebf2e9c435405","School of Divinity (New College), University of Edinburgh, Edinburgh EH1 2LX, United Kingdom","","English"
"2018","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059379106&doi=10.1163%2f1573384X-20180402&partnerID=40&md5=d91a05324c34e2650127d32590249074","University of Sydney, Australia","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145476735&doi=10.13338%2fj.issn.1006-8341.2022.03.018&partnerID=40&md5=b073bb40c9c9c4204e1c24594da3e0ed","School of Apparel and Art Design, Xi'an Polytechnic University, Xi'an, 710048, China","","Chinese"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097202632&doi=10.22394%2f0869-5377-2020-6-237-277&partnerID=40&md5=a150cfe50033b5900ffe2b0282854057","Russian Academy of National Economy and Public Administration (RANEPA), 82 Vernadskogo Ave., Bldg 1, Moscow, 119571, Russian Federation; Moscow School of Social and Economic Sciences (MSSES), 3-5 Gazetny Lane, Moscow, 125009, Russian Federation","","Russian"
"2007","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249680835&doi=10.1016%2fj.ruslit.2007.05.005&partnerID=40&md5=d71c425dd1927809599674eb9001e655","","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109269016&doi=10.25205%2f1995-4328-2021-15-2-573-594&partnerID=40&md5=299a956299ff3b691aa0394b2bcdeb16","Novosibirsk State University of Architecture, Design and Arts, Russian Federation","Middle Eastern Syrian-Palestinian and Byzantine Theological; Russian Foundation for Basic Research, РФФИ, (20-011-41004)","English"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064899886&doi=10.1558%2fIJSNR.37405&partnerID=40&md5=002cc363035658331e37398508c91c88","Vienna University, Austria","Daejeon Catholic University","English"
"2009","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898374910&partnerID=40&md5=95389e4048969e0caf6d98bb73953368","","","English"
"2013","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146025442&doi=10.1057%2f9781137291127_5&partnerID=40&md5=904d3552048c6b2ce75034b3555084b0","","","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106006004&doi=10.1007%2f978-3-030-22632-9_13&partnerID=40&md5=53a75831d9dbe6860551653179f36064","University of Notre Dame, Notre Dame, IN, United States","","English"
"2006","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33751184572&doi=10.1590%2fs1517-45222006000200007&partnerID=40&md5=b39cb1fab472205e40c0c7a8a4226f1e","Departamento do Sociologia, UFRGS, Porto Alegre, RS, Brazil; Departamento de Sociologia, PPGS Desenvolvimento Rural, UFRGS, Porto Alegre, RS, Brazil","","Portuguese"
"2015","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043342627&doi=10.1515%2fopth-2015-0011&partnerID=40&md5=855fa1e103e5cc24c8574c3740abf5cb","ELTE University, Budapest, Hungary","Centre for Research in the Arts; EURIAS; European Institutes for Advanced Study; Social Sciences and Humanities; Centre for Research in the Arts, Social Sciences and Humanities, University of Cambridge, CRASSH","English"
"2016","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021364469&partnerID=40&md5=958faf34394ef198497fc38dfacb8767","","","English"
"2017","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061111375&doi=10.1093%2facprof%3aoso%2f9780190490447.003.0004&partnerID=40&md5=a0c5bfbd575586db350916261cb39735","LeTourneau University, United States","","English"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84997119375&doi=10.1016%2fj.ruslit.2016.11.001&partnerID=40&md5=1d4faa4958baefb8e6f0ed01b491c455","","","English"
"2022","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124616597&doi=10.1163%2f15700593-20211003&partnerID=40&md5=beb432af44eacae1a67ef96f1632189d","","","English"
"2016","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983502990&doi=10.5406%2fjamerfolk.129.513.0297&partnerID=40&md5=c8d87c82f008e79784ceed98646843d0","Faculty of Oriental Studies, Oxford University, United Kingdom","","English"
"2013","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887250975&partnerID=40&md5=525a6c8bf5be0da4ee3c50162f9614ec","Universidad Complutense, Dpto. de Filología Griega y Linguïstica Indoeuropea, Ciudad Universitaria, 28040 Madrid, Spain","","Spanish"
"2012","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145240511&doi=10.1057%2f9781137001313_3&partnerID=40&md5=a23dbd9babdbed21e38f18ee615b6345","University of Nicosia, Cyprus","","English"
"2010","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79951860564&doi=10.1524%2fdzph.2010.0041&partnerID=40&md5=ce82807b6a71ef01e1ca18471d909dbf","12589 Berlin, Hochlandstraße 14, Germany","","German"
"2013","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84927537315&doi=10.4102%2fhts.v69i1.1358&partnerID=40&md5=c96e92d49646a1f4f6ccdc785de58a33","Department of Culture and Society, Aarhus University, Denmark; Department of Church History and Polity, University of Pretoria, South Africa","","English"
"2002","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-61249463015&partnerID=40&md5=e85bacab1505e6ced2b8732e6411471e","","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109631982&partnerID=40&md5=2c5abcd460cbc54ac7af659f27a4644e","Faculty of Humanities and Social Studies, Tbilisi, Georgia","","English"
"2010","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-76849103098&doi=10.1163%2f156853609790244812&partnerID=40&md5=e7ec054b3a06fc639254052b59c789e9","","","German"
"2021","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107276585&doi=10.1484%2fJ.REA.5.125875&partnerID=40&md5=3e6376c05c550a3d1bfa5c96f3ada2ec","University of Pretoria, South Africa","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134046347&doi=10.17588%2f2076-9210.2022.2.107-120&partnerID=40&md5=58928aaf5867687e79f4a730a377f567","Alexander Solzhenitsyn House of Russia Abroad, Moscow, Russian Federation","","Russian"
"2013","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883072125&partnerID=40&md5=2e6c23a1969f07ac80472d41469a0210","","","Russian"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106414353&doi=10.1007%2f978-3-030-69732-7_3&partnerID=40&md5=9807dbe96ea3a0fa244777c704036e39","University of Padua, Padua, Italy","","English"
"2013","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941332753&doi=10.13035%2fH.2013.01.02.09&partnerID=40&md5=be993a95ab46562d911fa147d0bc466d","Escuela de Ciencias Sociales Y Humanidades, Universidad Autónoma de San Luis Potosí, Industrias 101-A, San Luis Potosí, 78494, Mexico","","Spanish"
"2012","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861745118&doi=10.1080%2f00332925.2012.677606&partnerID=40&md5=8bd105b2ac561b0bee34be60d1a45b9d","","","English"
"2012","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867693267&partnerID=40&md5=c0ad758c9f358fa7d7db46fc8e058f59","University of Constanţa, Constanţa, Aleea Universitatii nr.1, Romania","","English"
"2011","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053595121&doi=10.4102%2fhts.v67i1.780&partnerID=40&md5=f9fb5b6b05d7432bf18e376084b6f4fc","Reformed Theological College, University of Pretoria, South Africa","","English"
"2014","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907759002&doi=10.1163%2f15700704-12341266&partnerID=40&md5=83fb1361bca0187c5ac0eaac6fda177f","11 Mokhovaya St., Moscow, 125009, Russian Federation; 31 Kav-Het be-Iyaar Street, Alon Shevut, 90433, Israel","","English"
"2015","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945975766&doi=10.1177%2f0014524614542379&partnerID=40&md5=b4b4bfa763b4427f4a4ba060ebe87890","Patristic Institute, Augustinianum, Rome, Italy","","English"
"2017","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009476339&doi=10.1163%2f15700720-12341258&partnerID=40&md5=c6b9873a196835b012dfdd893d227b49","University of Pretoria, South Africa","","English"
"2011","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-82455188174&partnerID=40&md5=b380be88b1d2be7f7336d3f95ce6af85","Università degli Studi di Bologna, Dipartimento di Filologia Classica e Italianistica, IT-40126 Bologna, Via Zamboni, 32, Italy","","Italian"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134781420&doi=10.1163%2f2451859X-12340103&partnerID=40&md5=9b22cc6ba58a44331c0b1b5c06c0051e","Department for the Study of Religion, University of Toronto, Canada","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145342442&doi=10.1515%2f9783110795271-013&partnerID=40&md5=cf906ec3cbd199f956258b92d1751010","","","English"
"2016","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007463620&doi=10.3989%2fisegoria.2016.055.02&partnerID=40&md5=671d375b08789b1e8aef391782cd500d","Departamento de Filosofía de la UaM, Germany","","Spanish"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101545794&doi=10.15388%2fLitera.2020.3.5&partnerID=40&md5=9308eb0170f85851c2f97d0c56d30fbb","Romanistikos ir klasikinių studijų, Institutas Vilniaus universitetas, Lithuania","Russian Foundation for Basic Research, РФФИ","Lithuanian"
"2016","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991709138&doi=10.1163%2f15700720-12301031&partnerID=40&md5=a2b8093a5d1d3459ad2bdbdfd167451d","University of Pretoria, South Africa","","English"
"2019","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068593418&doi=10.12795%2faraucaria.2019.i41.19&partnerID=40&md5=e2c73f12102871e083373384c61071b4","Investigador independiente, Brazil","","Portuguese"
"2013","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890072037&partnerID=40&md5=b68cc4e7ba46c7996a4bfd40551e9078","Akademia Ignatianum, Poland","","Polish"
"2021","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125727405&doi=10.1093%2foso%2f9780198847205.003.0005&partnerID=40&md5=cd5394b25bfce4966eb31fd64416d30c","University of Helsinki, Finland","","English"
"1992","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84971804767&doi=10.2307%2f1964018&partnerID=40&md5=1523d4636ef5e7f29c8f8cff022a9710","University of Denver, United States","","English"
"2002","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857343744&doi=10.1163%2f15700580260375407&partnerID=40&md5=ab791640e8e9920980b70b6b2bdb3266","","","English"
"2014","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107257706&doi=10.4324%2f9781315744186-8&partnerID=40&md5=e178530ff71a2a604af094779c965ce7","","","English"
"2016","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978193731&doi=10.1177%2f0021140016643773&partnerID=40&md5=43ec92e5c94dc1bdbffac61cd42528da","Department of History, University of Princeton, 112 41 William St, Princeton, 08544-101, NJ, United States","","English"
"2010","14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78349262259&doi=10.1111%2fj.1467-9744.2010.01144.x&partnerID=40&md5=796d1f7a1fddf33983ce4411a0026500","University of Twente, 7500 AE Enschede, P.O. Box 217, Netherlands","","English"
"2000","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750633682&doi=10.1590%2fs0104-59702000000300017&partnerID=40&md5=7bd4329e0fc3b0a2c95db66645ff1018","Fundação Oswaldo Cruz., Brazil","","Portuguese"
"2020","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107264675&doi=10.2143%2fAUG.70.2.3289070&partnerID=40&md5=f1af80c2d02afecd28b5a9bc28ac7e08","University of Pretoria, Faculty of Theology and Religion, National Research Foundation, South Africa","","English"
"2007","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-66149107497&doi=10.3917%2fimin.019.0109&partnerID=40&md5=ddc7eb94421df40e08589a01afa26ce1","76000 Rouen, 11 rue Joseph Court","","French"
"2020","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077379356&doi=10.1111%2fphin.12264&partnerID=40&md5=b1df983bb6c8372aa3bcff590b9c0aa9","Emmanuel College, Cambridge, United Kingdom","","English"
"2008","13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-61249085610&doi=10.1163%2f157006308X245973&partnerID=40&md5=d251005e5b599501efb13141fcfaec02","Department of Jewish History, Bar Ilan University, Ramat-Gan, 52900, Israel","","English"
"2011","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053617933&doi=10.4102%2fhts.v67i1.857&partnerID=40&md5=2ec410f5b9b2db1e9ce8e2046ef46638","Department of New Testament Studies, University of Pretoria, South Africa","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086844126&doi=10.4067%2fS0718-92732020000100121&partnerID=40&md5=6eddfbefbbe304eceb9f48d7c851b82d","Universidad Panamericana, Mexico; Universidad del Salvador, Argentina; Universidad de Barcelona, Spain","","Spanish"
"2005","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880425380&doi=10.5840%2facpq200579328&partnerID=40&md5=e8888b7e706cf578b96609845bdd5800","Mater Dei Institute, Dublin, Ireland","","English"
"2023","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147875246&doi=10.1163%2f2451859X-00801002&partnerID=40&md5=c602ee037a08979de9f722f311316bc0","Alma Mater Studiorum - Università di Bologna, Bologna, Italy","","English"
"2013","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879323613&partnerID=40&md5=4e5f8899747ddc912c1dc8b1e9036fb9","Ion Mincu University of Architecture and Urbanism, 010014, Bucharest, 18-20 Academiei, Romania","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104670855&doi=10.1163%2f1477285X-12341321&partnerID=40&md5=725ca7425c57dd88ccb0173a21a09330","University of California, Santa Barbara, United States","","English"
"2015","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942572745&partnerID=40&md5=6859e6fc546f1259e1f5bf26415d486c","Università di Siena, Italy","","English"
"2002","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-61249452323&doi=10.1093%2flitthe%2f16.2.172&partnerID=40&md5=0cad282e2cd3233930f6fc2483faaf88","Department of English, Simon Fraser University, Vancouver, BC V5A 1S6, Canada","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105205023&doi=10.3390%2frel12050297&partnerID=40&md5=5fbf488529df0ccf5db31a606fdf7a71","School of Theology, Philosophy, and Music, Dublin City University, Dublin D9, Ireland","","English"
"2012","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886130495&doi=10.1002%2f9781118297308.ch4&partnerID=40&md5=c91bed119f1360e80970af13d467f7bf","Educational Foundations and Inquiry, National-Louis University, Chicago, IL, United States","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139019522&doi=10.1177%2f09518207221085652&partnerID=40&md5=13560cf6bda32b2cdad615b397541b82","Claygate, Surrey, United Kingdom","","English"
"2016","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963625793&doi=10.1017%2fS0022046915001694&partnerID=40&md5=e17053ac1d9d7277424b2ef48b14e8c4","Department of Ancient History, Faculty of Arts, Macquarie University, 2109, NSW, Australia","","English"
"2019","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081963794&doi=10.1177%2f0307513319901143&partnerID=40&md5=a4be0afab126428c1b751363ad30c318","University of Oxford, United Kingdom","Egypt Exploration Society","English"
"2016","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077587702&doi=10.4324%2f9781315606989-10&partnerID=40&md5=7e9e4f6b6c35a6761cd3f35c8c38bb59","St Anne’s College, Oxford, United Kingdom","","English"
"2009","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-68649104732&doi=10.1177%2f0014524609105731&partnerID=40&md5=4482dfa07e6852cd5da680708d30b53c","Church Divinity School of the Pacific, Berkeley, United States","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125041183&doi=10.1163%2f18177565-bja10053&partnerID=40&md5=9026ba54dd50b061dc615a56dced3972","Head of the Department of Cognitive Science and Mathematical Modelling, University of Information Technology and Management in Rzeszow, Rzeszów, Poland","Alexander von Humboldt-Stiftung; National Natural Science Foundation of China","English"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140527105&doi=10.4324%2f9781315630052-8&partnerID=40&md5=f24c138ff063335f7afdcd6353f3f8d8","University of Turin, Italy","","English"
"2016","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992630099&doi=10.1163%2f15685276-12341434&partnerID=40&md5=95e8231a61e4f6779e652761e1662625","Lund University, History of Religions, Center for Theology and Religious Studies, Helgonavägen 3, Lund, 22100, Sweden","","English"
"2006","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-61049555613&partnerID=40&md5=d5d1857aa0d779560bc364c585de8453","Faculty of History and Philosophy, Babes-Bolyai University, Cluj, Romania","","English"
